pmid	year	journal	title
24296856	2013	Cancer Epidemiol Biomarkers Prev	Differences in gene and protein expression and the effects of race/ethnicity on breast cancer subtypes.
24294372	2013	Int J Clin Exp Pathol	KAT5 and KAT6B are in positive regulation on cell proliferation of prostate cancer through PI3K-AKT signaling.
24281000	2013	Br J Cancer	Choline kinase-alpha by regulating cell aggressiveness and drug sensitivity is a potential druggable target for ovarian cancer.
24269226	2013	J Proteomics	Activity of aaptamine and two derivatives, demethyloxyaaptamine and isoaaptamine, in cisplatin-resistant germ cell cancer.
24268431	2013	Comp Immunol Microbiol Infect Dis	Proteomic analysis of intestinal mucosa responses to Salmonella enterica serovar typhimurium in naturally infected pig.
24260248	2013	PLoS One	Gene expression analysis of peripheral cells for subclassification of pediatric inflammatory bowel disease in remission.
24252911	2013	Int J Mol Sci	Genes responsive to low-intensity pulsed ultrasound in MC3T3-E1 preosteoblast cells.
24240590	2013	Cancer Biomark	Myristoylated alanine-rich C-kinase substrate as a prognostic biomarker in human primary lung squamous cell carcinoma.
24240029	2013	Neuroscience	Unpredictable neonatal stress enhances adult anxiety and alters amygdala gene expression related to serotonin and GABA.
24236538	2013	Br J Haematol	AT-101 downregulates BCL2 and MCL1 and potentiates the cytotoxic effects of lenalidomide and dexamethasone in preclinical models of multiple myeloma and Waldenström macroglobulinaemia.
24231102	2013	J Nutr Biochem	Dietary oleanolic acid mediates circadian clock gene expression in liver independently of diet and animal model but requires apolipoprotein A1.
24229462	2013	Arthritis Res Ther	Genome-wide expression profiles of subchondral bone in osteoarthritis.
24224561	2013	J Proteome Res	Mercury alters B-cell protein phosphorylation profiles.
24223098	2013	PLoS One	Gene expression profiling identifies molecular pathways associated with collagen VI deficiency and provides novel therapeutic targets.
24196483	2013	Kidney Int	Subfractionation, characterization, and in-depth proteomic analysis of glomerular membrane vesicles in human urine.
24196233	2013	BMC Syst Biol	Knowledge-based compact disease models identify new molecular players contributing to early-stage Alzheimer's disease.
24184319	2013	Virus Res	Hepatocyte pathway alterations in response to in vitro Crimean Congo hemorrhagic fever virus infection.
24184209	2013	Biochim Biophys Acta	CRNDE, a long non-coding RNA responsive to insulin/IGF signaling, regulates genes involved in central metabolism.
24183702	2013	Toxicol Appl Pharmacol	Case study on the utility of hepatic global gene expression profiling in the risk assessment of the carcinogen furan.
24167575	2013	PLoS One	Comparative transcriptional profiling of 3 murine models of SLE nephritis reveals both unique and shared regulatory networks.
24151467	2013	Front Pharmacol	Comparison of the effects of erythropoietin and anakinra on functional recovery and gene expression in a traumatic brain injury model.
24143183	2013	PLoS One	Identification of genes potentially regulated by human polynucleotide phosphorylase (hPNPase old-35) using melanoma as a model.
24140313	2013	J Dairy Sci	Technical note: Use of laser capture microdissection for the localization of tissue-specific global gene expression in rumen papillae.
24136929	2013	Cancer Epidemiol Biomarkers Prev	Genes-environment interactions in obesity- and diabetes-associated pancreatic cancer: a GWAS data analysis.
24123713	2013	Genes Chromosomes Cancer	High resolution integrative analysis reveals widespread genetic and epigenetic changes after chronic in-vitro acid and bile exposure in Barrett's epithelium cells.
24115491	2013	J Biomed Mater Res A	Gene expression profile study on osteoinductive effect of natural hydroxyapatite.
24115376	2013	Proteomics	Subcellular proteomic analysis of human host cells infected with H3N2 swine influenza virus.
24108661	2013	J Orthop Res	Gene signature of the embryonic meniscus.
24103890	2013	Psychoneuroendocrinology	Peri-pubertal gonadotropin-releasing hormone agonist treatment affects sex biased gene expression of amygdala in sheep.
24103426	2013	Mol Cancer	Reversal of chemosensitivity and induction of cell malignancy of a non-malignant prostate cancer cell line upon extracellular vesicle exposure.
24101921	2013	Front Immunol	Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.
24088505	2013	J Transl Med	A multidisciplinary approach to study a couple of monozygotic twins discordant for the chronic fatigue syndrome: a focus on potential salivary biomarkers.
24080485	2013	Gene	MRNA and miRNA expression patterns associated to pathways linked to metal mixture health effects.
24079748	2013	BMC Med Genomics	MicroRNA/mRNA profiling and regulatory network of intracranial aneurysm.
24078312	2013	Biol Trace Elem Res	Organic trace mineral levels in the first 96-h post-hatch impact growth performance and intestinal gene expression in broiler chicks.
24078137	2013	Diabetologia	Retinal proteome alterations in a mouse model of type 2 diabetes.
24073418	2013	Mol Genet Genomic Med	Increased Rate of Sporadic and Recurrent Rare Genic Copy Number Variants in Parkinson's Disease Among Ashkenazi Jews.
24059308	2013	CNS Neurol Disord Drug Targets	Establishing genomic/transcriptomic links between Alzheimer's disease and type 2 diabetes mellitus by meta-analysis approach.
24057758	2013	Fish Physiol Biochem	Proteomic profiling of sea bass muscle by two-dimensional gel electrophoresis and tandem mass spectrometry.
24056016	2013	Infect Genet Evol	Global gene expression changes in BV2 microglial cell line during rabies virus infection.
24043426	2013	Mol Cell Proteomics	6-thioguanine induces mitochondrial dysfunction and oxidative DNA damage in acute lymphoblastic leukemia cells.
24041686	2013	Biochem Biophys Res Commun	Quantitative proteomic analysis by iTRAQ for identification of candidate biomarkers in plasma from acute respiratory distress syndrome patients.
24040759	2013	BMC Genomics	Stem cells isolated from adipose tissue of obese patients show changes in their transcriptomic profile that indicate loss in stemcellness and increased commitment to an adipocyte-like phenotype.
24034224	2013	Colorectal Dis	Gene expression profile is associated with chemoradiation resistance in rectal cancer.
24030954	2013	Proteomics	Proteomic changes in chicken primary hepatocytes exposed to T-2 toxin are associated with oxidative stress and mitochondrial enhancement.
24024144	2013	Redox Biol	Nitric oxide-releasing prodrug triggers cancer cell death through deregulation of cellular redox balance.
24018643	2013	Oncogenesis	A novel orthotopic mouse model of head and neck cancer and lymph node metastasis.
24016867	2013	Exp Eye Res	Whole genome expression profiling of normal human fetal and adult ocular tissues.
24008896	2013	Exp Mol Med	Brain site-specific proteome changes in aging-related dementia.
23998936	2013	Biochem Biophys Res Commun	Proteomic profiling of a mouse model of acute intestinal Apc deletion leads to identification of potential novel biomarkers of human colorectal cancer (CRC).
23978600	2013	Exp Eye Res	Nanoceria inhibit expression of genes associated with inflammation and angiogenesis in the retina of Vldlr null mice.
23975432	2013	Oncogene	The role of KCNQ1 in mouse and human gastrointestinal cancers.
23975224	2013	Epigenetics	Gestational diabetes mellitus epigenetically affects genes predominantly involved in metabolic diseases.
23971731	2013	Arthritis Res Ther	Transcriptomic signatures in cartilage ageing.
23970500	2013	Proteomics	Quantitative proteomics characterization on the antitumor effects of isodeoxyelephantopin against nasopharyngeal carcinoma.
23958034	2013	Immunobiology	The role of monocytes in the development of Tuberculosis-associated Immune Reconstitution Inflammatory Syndrome.
23954821	2013	Exp Cell Res	Mitochondrial-related gene expression profiles suggest an important role of PGC-1alpha in the compensatory mechanism of endemic dilated cardiomyopathy.
23950862	2013	PLoS One	Identification of novel gene targets and functions of p21-activated kinase 1 during DNA damage by gene expression profiling.
23939186	2013	Biochem Pharmacol	Transcriptional regulation by nicotine in dopaminergic neurons.
23935006	2013	Circ Heart Fail	Global proteomics and pathway analysis of pressure-overload-induced heart failure and its attenuation by mitochondrial-targeted peptides.
23927863	2013	Neurochem Int	Proteomic analysis of global protein expression changes in the endothelin-1 rat model for cerebral ischemia: rescue effect of mild hypothermia.
23902433	2013	BMC Bioinformatics	Parallel comparison of Illumina RNA-Seq and Affymetrix microarray platforms on transcriptomic profiles generated from 5-aza-deoxy-cytidine treated HT-29 colon cancer cells and simulated datasets.
23923067	2013	Int J Clin Exp Pathol	RAF1-MEK1-ERK/AKT axis may confer NSCLC cell lines resistance to erlotinib.
23922128	2013	Physiol Genomics	Identification and comparative analyses of myocardial miRNAs involved in the fetal response to maternal obesity.
23922127	2013	Physiol Genomics	Gene expression profiling of articular cartilage reveals functional pathways and networks of candidate genes for osteochondrosis in pigs.
23913408	2013	Hepatology	Hepatic gene expression profiles differentiate presymptomatic patients with mild versus severe nonalcoholic fatty liver disease.
23902594	2013	Biol Sex Differ	Sex differences in kidney gene expression during the life cycle of F344 rats.
23894486	2013	PLoS One	Exploring early micronutrient deficiencies in rainbow Trout (Oncorhynchus mykiss) by next-generation sequencing technology--from black box to functional genomics.
23893687	2013	Biol Chem	Proteomic analysis of bladder cancer by iTRAQ after Bifidobacterium infantis-mediated HSV-TK/GCV suicide gene treatment.
23890539	2013	Reprod Fertil Dev	MicroRNA-regulated molecular mechanism underlying bovine subclinical endometritis.
23889749	2013	BMC Genomics	An IL6-correlated signature in serous epithelial ovarian cancer associates with growth factor response.
23886751	2013	Exp Gerontol	Proteomic analysis of mature adipocytes from obese patients in relation to aging.
23880232	2013	Cancer Prev Res (Phila)	Proteomic changes induced by effective chemopreventive ratios of n-3:n-6 fatty acids and tamoxifen against MNU-induced mammary cancer in the rat.
23880221	2013	Genomics	Genome-wide association study in breast cancer survivors reveals SNPs associated with gene expression of genes belonging to MHC class I and II.
23879815	2013	Exp Dermatol	Genetic control of psoriasis is relatively distinct from that of metabolic syndrome and coronary artery disease.
23874603	2013	PLoS One	HIV-1 Vpr modulates macrophage metabolic pathways: a SILAC-based quantitative analysis.
23874591	2013	PLoS One	Comprehensive gene expression profiling reveals synergistic functional networks in cerebral vessels after hypertension or hypercholesterolemia.
23874584	2013	PLoS One	Altered protein networks and cellular pathways in severe west nile disease in mice.
23869057	2013	J Appl Physiol (1985)	Time course of gene expression during mouse skeletal muscle hypertrophy.
23861904	2013	PLoS One	Exosomal signaling during hypoxia mediates microvascular endothelial cell migration and vasculogenesis.
23845593	2013	Toxicol Appl Pharmacol	System-based identification of toxicity pathways associated with multi-walled carbon nanotube-induced pathological responses.
23843231	2013	Biol Reprod	Global gene expression analysis in human uterine epithelial cells defines new targets of glucocorticoid and estradiol antagonism.
23835434	2013	J Proteomics	The secretome of colon cancer stem cells contains drug-metabolizing enzymes.
23826811	2013	Arch Physiol Biochem	The impact of pre-analytical conditions on the serum proteome: heat-stabilization versus nitrogen storage.
23813567	2013	Environ Mol Mutagen	Aberrant DNA methylation of miR-219 promoter in long-term night shiftworkers.
23812403	2013	J Endocrinol Invest	In silico analysis of pathways affected by differentially expressed microRNA in adrenocortical tumors.
23808869	2013	J Gastroenterol Hepatol	Effects of splenectomy on hepatic gene expression profiles after massive hepatectomy in rats.
23806198	2013	BMC Cancer	DNA methylation analysis reveals distinct methylation signatures in pediatric germ cell tumors.
23799591	2013	Mol Med Rep	Identification and analysis of microRNAs in the left ventricular myocardium of two-kidney one-clip hypertensive rats.
23791742	2013	Biochem Biophys Res Commun	Sexual dimorphisms in zonal gene expression in mouse liver.
23794119	2013	J Cell Biochem	Upregulation of extrinsic apoptotic pathway in curcumin-mediated antiproliferative effect on human pancreatic carcinogenesis.
23791885	2013	Cancer Lett	MicroRNA 'signature' during estrogen-mediated mammary carcinogenesis and its reversal by ellagic acid intervention.
23785396	2013	PLoS One	Gene expression in uterine leiomyoma from tumors likely to be growing (from black women over 35) and tumors likely to be non-growing (from white women over 35).
23785292	2013	PLoS Pathog	Transcriptome analyses of inhibitor-treated schistosome females provide evidence for cooperating Src-kinase and TGFβ receptor pathways controlling mitosis and eggshell formation.
23776526	2013	PLoS One	Is gastrectomy-induced high turnover of bone with hyperosteoidosis and increase of mineralization a typical osteomalacia?
23770690	2013	Otol Neurotol	A comprehensive network and pathway analysis of human deafness genes.
23760446	2013	Mol Ther	Transcriptional profiling of HMGB1-induced myocardial repair identifies a key role for Notch signaling.
23743150	2013	Anal Biochem	An immunoaffinity purification method for the proteomic analysis of ubiquitinated protein complexes.
23742273	2013	BMC Genomics	Time-dependent changes in gene expression induced by secreted amyloid precursor protein-alpha in the rat hippocampus.
23740940	2013	Hum Mol Genet	Loss of cone cyclic nucleotide-gated channel leads to alterations in light response modulating system and cellular stress response pathways: a gene expression profiling study.
23737015	2013	Electrophoresis	Identification of stromal differentially expressed proteins in the colon carcinoma by quantitative proteomics.
23736061	2013	J Anim Sci	Candidate genes and single nucleotide polymorphisms associated with variation in residual feed intake in beef cattle.
23735785	2013	J Mol Cell Cardiol	miRNA-548c: a specific signature in circulating PBMCs from dilated cardiomyopathy patients.
23728404	2013	Eur Respir J	Pulmonary arteriole gene expression signature in idiopathic pulmonary fibrosis.
23724168	2013	Am J Transl Res	Mood stabilizer-regulated miRNAs in neuropsychiatric and neurodegenerative diseases: identifying associations and functions.
23716180	2013	Mol Cell Biochem	Modification of oxidative stress on gene expression profiling in the rat infarcted heart.
23712713	2013	Electrophoresis	Oral cancer secretome: identification of cancer-associated proteins.
23710358	2013	Int J Nephrol	Gene expression changes in venous segment of overflow arteriovenous fistula.
23708087	2013	Int J Oncol	The microRNA-200 family targets multiple non-small cell lung cancer prognostic markers in H1299 cells and BEAS-2B cells.
23705811	2013	Mol Brain	Altered microRNA expression profile in Amyotrophic Lateral Sclerosis: a role in the regulation of NFL mRNA levels.
23702661	2013	Arterioscler Thromb Vasc Biol	Proteomic analysis of intraluminal thrombus highlights complement activation in human abdominal aortic aneurysms.
23702041	2013	J Ethnopharmacol	Molecular network and chemical fragment-based characteristics of medicinal herbs with cold and hot properties from Chinese medicine.
23697547	2013	J Recept Signal Transduct Res	Prediction of relaxin-3-induced downstream pathway resulting in anxiolytic-like behaviors in rats based on a microarray and peptidome analysis.
23686862	2013	Ann Neurol	Nrf2 defense pathway: Experimental evidence for its protective role in epilepsy.
23677378	2013	Mol Cells	Comparative proteomic analysis of cysteine oxidation in colorectal cancer patients.
23676950	2013	Hematology	Protein-coding genes and long noncoding RNAs are differentially expressed in dasatinib-treated chronic myeloid leukemia patients with resistance to imatinib.
23671862	2013	J Diabetes Res	Investigation of the Protective Effects of Phlorizin on Diabetic Cardiomyopathy in db/db Mice by Quantitative Proteomics.
23669348	2013	Hum Mol Genet	Genome-wide loss of 5-hmC is a novel epigenetic feature of Huntington's disease.
23668811	2013	Free Radic Res	Non-thermal plasma treatment is associated with changes in transcriptome of human epithelial skin cells.
23665002	2013	J Proteomics	Identification of proteomic signatures associated with lung cancer and COPD.
23659962	2013	Mol Oncol	Enrichment map profiling of the cancer invasion front suggests regulation of colorectal cancer progression by the bone morphogenetic protein antagonist, gremlin-1.
23637839	2013	PLoS One	Microarray and pathway analysis reveal distinct mechanisms underlying cannabinoid-mediated modulation of LPS-induced activation of BV-2 microglial cells.
23637704	2013	Front Genet	Potential Impact of miR-137 and Its Targets in Schizophrenia.
23627066	2013	J Biomed Nanotechnol	Proteomic analysis of molecular biocompatibility of gold nanoparticles to human dermal fibroblasts-fetal.
23626859	2013	PLoS One	Decreased pattern recognition receptor signaling, interferon-signature, and bactericidal/permeability-increasing protein gene expression in cord blood of term low birth weight human newborns.
23624844	2013	Cell Cycle	Gene expression is highly correlated on the chromosome level in urinary bladder cancer.
23617334	2013	BMC Dev Biol	miRNA regulated pathways in late stage murine lung development.
23617241	2013	BMC Genomics	Gene expression patterns following unilateral traumatic brain injury reveals a local pro-inflammatory and remote anti-inflammatory response.
23602926	2013	Toxicon	Connectivity maps for biosimilar drug discovery in venoms: the case of Gila monster venom and the anti-diabetes drug Byetta®.
23602845	2013	Toxicol In Vitro	In vitro microarray analysis identifies genes in acute-phase response pathways that are down-regulated in the liver of chicken embryos exposed in ovo to PFUdA.
23602254	2013	Oral Oncol	MicroRNA-17/20a functions to inhibit cell migration and can be used a prognostic marker in oral squamous cell carcinoma.
23597049	2013	Mol Pain	Peripheral nerve injury is accompanied by chronic transcriptome-wide changes in the mouse prefrontal cortex.
23590301	2013	Am J Respir Cell Mol Biol	Peripheral blood mononuclear cell gene expression in chronic obstructive pulmonary disease.
23584732	2013	Int J Dev Biol	Molecular signaling at the fusion stage of the mouse mandibular arch: involvement of insulin-like growth factor family.
23582132	2013	Ecotoxicol Environ Saf	Transcriptional profiling in burbot (Lota lota) from Lake Mjøsa--a Norwegian Lake contaminated by several organic pollutants.
23577129	2013	PLoS One	Metabolomic analysis reveals metabolic disturbance in the cortex and hippocampus of subchronic MK-801 treated rats.
23573364	2013	Am J Transl Res	Comprehensive molecular oncogenomic profiling and miRNA analysis of prostate cancer.
23564159	2013	Oncol Rep	Cancer biomarker profiling in patients with chronic hepatitis C virus, liver cirrhosis and hepatocellular carcinoma.
23559376	2013	Mol Reprod Dev	Gene expression analysis of bovine oocytes with high developmental competence obtained from FSH-stimulated animals.
23555298	2013	PLoS Genet	Molecular networks of human muscle adaptation to exercise and age.
23550224	2013	Front Neurosci	The effect of nicotinamide on gene expression in a traumatic brain injury model.
23544148	2013	PLoS One	Transcriptional instability during evolving sepsis may limit biomarker based risk stratification.
23544116	2013	PLoS One	Expression levels of obesity-related genes are associated with weight change in kidney transplant recipients.
23541716	2013	J Proteomics	Comparative proteomics, network analysis and post-translational modification identification reveal differential profiles of plasma Con A-bound glycoprotein biomarkers in gastric cancer.
23538684	2013	World J Gastroenterol	Heme status affects human hepatic messenger RNA and microRNA expression.
23536793	2013	PLoS One	Transcriptomic response of porcine PBMCs to vaccination with tetanus toxoid as a model antigen.
23531410	2013	BMC Res Notes	Molars and incisors: show your microarray IDs.
23525202	2013	Int J Mol Med	Genetic analysis of genes causing hypertension and stroke in spontaneously hypertensive rats.
23516647	2013	PLoS Negl Trop Dis	Changes in gene expression of pial vessels of the blood brain barrier during murine neurocysticercosis.
23506348	2013	Anim Genet	Transcriptional profiling and miRNA-dependent regulatory network analysis of longissimus dorsi muscle during prenatal and adult stages in two distinct pig breeds.
23497320	2013	BMC Genomics	Deep sequencing for de novo construction of a marine fish (Sparus aurata) transcriptome database with a large coverage of protein-coding transcripts.
23495770	2013	BJU Int	Regulatory T cells, interleukin (IL)-6, IL-8, vascular endothelial growth factor (VEGF), CXCL10, CXCL11, epidermal growth factor (EGF) and hepatocyte growth factor (HGF) as surrogate markers of host immunity in patients with renal cell carcinoma.
23491407	2013	Am J Respir Crit Care Med	Glucocorticoid-induced changes in gene expression of airway smooth muscle in patients with asthma.
23469837	2013	CNS Neurol Disord Drug Targets	Hierarchical profiles of signaling pathways and networks reveal two complementary pharmacological mechanisms.
23458726	2013	J Pharmacol Toxicol Methods	Preparation of archival formalin-fixed paraffin-embedded mouse liver samples for use with the Agilent gene expression microarray platform.
23455720	2013	Inflamm Bowel Dis	Aneuploidy-associated gene expression signatures characterize malignant transformation in ulcerative colitis.
23442539	2013	Int J Neuropsychopharmacol	Gene expression profiling in treatment-naive schizophrenia patients identifies abnormalities in biological pathways involving AKT1 that are corrected by antipsychotic medication.
23436528	2013	Poult Sci	Microarray analysis of early and late passage chicken embryo fibroblast cells.
23435471	2013	Asian J Androl	Quantitative proteomic determination of diethylstilbestrol action on prostate cancer.
23424108	2013	Pac Symp Biocomput	Predictive systems biology approach to broad-spectrum, host-directed drug target discovery in infectious diseases.
23418717	2013	J Proteome Res	Pharmacoproteomic study of the natural product Ebenfuran III in DU-145 prostate cancer cells: the quantitative and temporal interrogation of chemically induced cell death at the protein level.
23408952	2013	PLoS One	Lack of the matricellular protein SPARC (secreted protein, acidic and rich in cysteine) attenuates liver fibrogenesis in mice.
23408027	2013	Am J Physiol Regul Integr Comp Physiol	Reversal of mitochondrial proteomic loss in Type 1 diabetic heart with overexpression of phospholipid hydroperoxide glutathione peroxidase.
23403985	2013	Int J Oncol	Lipocalin-2 is associated with radioresistance in oral cancer and lung cancer cells.
23403204	2013	Urol Oncol	The Vav3 oncogene enhances the malignant potential of prostate cancer cells under chronic hypoxia.
23400684	2013	Arthritis Rheum	Proteomic analysis of synovial fluid from the osteoarthritic knee: comparison with transcriptome analyses of joint tissues.
23398686	2013	Nutr J	Associations between dietary patterns and gene expression profiles of healthy men and women: a cross-sectional study.
23389039	2013	Int J Mol Sci	Differential mRNA expression levels of human histone-modifying enzymes in normal karyotype B cell pediatric acute lymphoblastic leukemia.
23378757	2013	Int J Chron Obstruct Pulmon Dis	The search for common pathways underlying asthma and COPD.
23376484	2013	J Proteomics	Network of brain protein level changes in glutaminase deficient fetal mice.
23372767	2013	PLoS One	Identification of temporal and region-specific myocardial gene expression patterns in response to infarction in swine.
23357223	2013	Gene	Gene expression signature of human HepG2 cell line.
23354650	2013	Mol Med Rep	microRNA expression profiling and bioinformatic analysis of dengue virus‑infected peripheral blood mononuclear cells.
23340292	2013	Clin Cancer Res	Deciphering the mechanisms of tumorigenesis in human pancreatic ductal epithelial cells.
23338544	2013	Int J Oncol	Proteomic (antibody microarray) exploration of the molecular mechanism of action of the specific COX-2 inhibitor DuP 697.
23334589	2013	Cancer Epidemiol Biomarkers Prev	Targetome profiling, pathway analysis and genetic association study implicate miR-202 in lymphomagenesis.
23324411	2013	BMC Genomics	Escherichia coli- and Staphylococcus aureus-induced mastitis differentially modulate transcriptional responses in neighbouring uninfected bovine mammary gland quarters.
23324130	2013	BMC Cardiovasc Disord	Integrative pathway dissection of molecular mechanisms of moxLDL-induced vascular smooth muscle phenotype transformation.
23324084	2013	BMC Genomics	Quality assessment and data handling methods for Affymetrix Gene 1.0 ST arrays with variable RNA integrity.
23318136	2013	J Nutr Biochem	Myocardium proteome remodelling after nutritional deprivation of methyl donors.
23314861	2013	Funct Integr Genomics	Gene expression in bovine rumen epithelium during weaning identifies molecular regulators of rumen development and growth.
23313214	2013	J Proteomics	In-depth proteomic analysis of mammalian mitochondria-associated membranes (MAM).
23312020	2013	Am J Transplant	MicroRNA signature at the time of clinical HCV recurrence associates with aggressive fibrosis progression post-liver transplantation.
23299800	2013	Mol Ther	The fetal mouse is a sensitive genotoxicity model that exposes lentiviral-associated mutagenesis resulting in liver oncogenesis.
23297347	2013	Mol Cell Proteomics	Identification of disease specific pathways using in vivo SILAC proteomics in dystrophin deficient mdx mouse.
23284893	2013	PLoS One	Spatial and temporal gene expression differences in core and periinfarct areas in experimental stroke: a microarray analysis.
23280553	2013	Int J Cancer	The significance of TNFAIP8 in prostate cancer response to radiation and docetaxel and disease recurrence.
23277013	2013	Front Biosci (Elite Ed)	Effect of genomic instability and mutations on the signaling pathways in colon cancer cells.
25157209	2013	J Exp Neurosci	Protein expression dynamics during postnatal mouse brain development.
23267699	2012	BMC Cancer	Survivin selective inhibitor YM155 induce apoptosis in SK-NEP-1 Wilms tumor cells.
23261704	2012	Genomics	Deleterious effects of indomethacin in the mid-gestation human intestine.
23261508	2012	Fish Shellfish Immunol	Proteomic and functional analysis of zebrafish after administration of antimicrobial peptide epinecidin-1.
23246098	2012	Placenta	Proteomics and bioinformatics analysis reveal underlying pathways of infection associated histologic chorioamnionitis in pPROM.
23244308	2012	Epigenomics	Epigenome-wide analysis in familial hypercholesterolemia identified new loci associated with high-density lipoprotein cholesterol concentration.
23243437	2012	Evid Based Complement Alternat Med	The Cytotoxicity Mechanism of 6-Shogaol-Treated HeLa Human Cervical Cancer Cells Revealed by Label-Free Shotgun Proteomics and Bioinformatics Analysis.
23233654	2012	Ann Rheum Dis	Genome-wide association analysis of anti-TNF drug response in patients with rheumatoid arthritis.
23216862	2012	Radiat Oncol	Exposure to ionizing radiation induced persistent gene expression changes in mouse mammary gland.
23216633	2012	Am J Reprod Immunol	Fetal membrane biomarker network diversity and disease functions induced by intra-amniotic pathogens.
23209553	2012	PLoS One	Transcriptome profiling of peripheral blood cells identifies potential biomarkers for doxorubicin cardiotoxicity in a rat model.
23209428	2012	PLoS Genet	Network analysis of a Pkd1-mouse model of autosomal dominant polycystic kidney disease identifies HNF4α as a disease modifier.
23200914	2012	Gynecol Oncol	High level of chromosomal aberration in ovarian cancer genome correlates with poor clinical outcome.
23185530	2012	PLoS One	Altered gene expression pattern in peripheral blood mononuclear cells in patients with acute myocardial infarction.
23170859	2012	J Proteome Res	Quantitative proteomics by amino acid labeling in foot-and-mouth disease virus (FMDV)-infected cells.
23161516	2012	Proteomics	A novel andrographolide derivative AL-1 exerts its cytotoxicity on K562 cells through a ROS-dependent mechanism.
23159947	2012	Am J Pathol	The prolactin receptor transactivation domain is associated with steroid hormone receptor expression and malignant progression of breast cancer.
23157946	2012	BMC Cancer	Pancreatic cancer circulating tumour cells express a cell motility gene signature that predicts survival after surgery.
23157228	2012	BMC Biochem	Proteomic analysis on N, N'-dinitrosopiperazine-mediated metastasis of nasopharyngeal carcinoma 6-10B cells.
23153793	2012	J Proteomics	Improved proteomic profiling of the cell surface of culture-expanded human bone marrow multipotent stromal cells.
23151847	2012	J Invest Dermatol	Gene profiling of narrowband UVB-induced skin injury defines cellular and molecular innate immune responses.
23149694	2012	Genes Nutr	Time-dependent network analysis reveals molecular targets underlying the development of diet-induced obesity and non-alcoholic steatohepatitis.
23148240	2012	J Anim Sci	Cell Biology Symposium: feed efficiency: mitochondrial function to global gene expression.
23146233	2012	J Pharm Biomed Anal	Serum metabonomics coupled with Ingenuity Pathway Analysis characterizes metabolic perturbations in response to hypothyroidism induced by propylthiouracil in rats.
23144729	2012	PLoS One	Novel genes and pathways modulated by syndecan-1: implications for the proliferation and cell-cycle regulation of malignant mesothelioma cells.
23121125	2012	BJOG	Endothelial FOS expression and pre-eclampsia.
23107584	2012	BMC Genomics	Identifying breast cancer risk loci by global differential allele-specific expression (DASE) analysis in mammary epithelial transcriptome.
23106811	2012	BMC Med Genomics	Integrative analysis of neuroblastoma and pheochromocytoma genomics data.
23099783	2012	Yi Chuan	[Genome-wide selective sweep analysis on Large White and Tongcheng pigs].
23094510	2012	Osaka City Med J	AGR2 as a potential biomarker of human lung adenocarcinoma.
23050647	2012	J Neurochem	Suppression of the inflammatory response by diphenyleneiodonium after transient focal cerebral ischemia.
23090021	2012	Molecules	The effect of curcumin on human bronchial epithelial cells exposed to fine particulate matter: a predictive analysis.
23085030	2012	Toxicol Appl Pharmacol	Gene expression profiling and pathway analysis of human bronchial epithelial cells exposed to airborne particulate matter collected from Saudi Arabia.
23078235	2012	J Proteome Res	Metabonomic profiling of TASTPM transgenic Alzheimer's disease mouse model.
23077530	2012	PLoS One	Suppressed RNA-polymerase 1 pathway is associated with benign multiple sclerosis.
23071669	2012	PLoS One	Molecular phenotyping of immune cells from young NOD mice reveals abnormal metabolic pathways in the early induction phase of autoimmune diabetes.
23069848	2012	Gene	Regulatory gene networks and signaling pathways from primary osteoarthritis and Kashin-Beck disease, an endemic osteoarthritis, identified by three analysis software.
23064081	2012	Brain Behav Immun	Inflammation and neurological disease-related genes are differentially expressed in depressed patients with mood disorders and correlate with morphometric and functional imaging abnormalities.
23056493	2012	PLoS One	Choriodecidual infection downregulates angiogenesis and morphogenesis pathways in fetal lungs from Macaca nemestrina.
23056259	2012	PLoS One	Detectable changes in the blood transcriptome are present after two weeks of antituberculosis therapy.
23049867	2012	PLoS One	Synergism and rules from combination of Baicalin, Jasminoidin and Desoxycholic acid in refined Qing Kai Ling for treat ischemic stroke mice model.
23046558	2012	Skelet Muscle	A role for RNA post-transcriptional regulation in satellite cell activation.
23026812	2012	Pharmacogenet Genomics	Antidepressant-dependent mRNA changes in mouse associated with hippocampal neurogenesis in a mouse model of depression.
23024791	2012	PLoS One	Prenatal exposure to TCDD triggers significant modulation of microRNA expression profile in the thymus that affects consequent gene expression.
23009291	2012	BMC Med	Obesity and prostate cancer: gene expression signature of human periprostatic adipose tissue.
23002038	2012	Proteomics Clin Appl	Autoimmunoreactive IgGs from patients with postural orthostatic tachycardia syndrome.
23000284	2012	Toxicology	Early life stage trimethyltin exposure induces ADP-ribosylation factor expression and perturbs the vascular system in zebrafish.
22991544	2012	Poult Sci	Gene expression in breast muscle associated with feed efficiency in a single male broiler line using a chicken 44K microarray. II. Differentially expressed focus genes.
22980436	2012	J Reprod Immunol	Physiological status alters immunological regulation of bovine follicle differentiation in dairy cattle.
22966040	2012	Infect Immun	Global effect of interleukin-10 on the transcriptional profile induced by Neisseria meningitidis in human monocytes.
22964612	2012	Ann Clin Lab Sci	Oncogenesis recapitulates embryogenesis via the hypoxia pathway: morphoproteomics and biomedical analytics provide proof of concept and therapeutic options.
