pmid	year	journal	title
24561165	2014	Methods	Generation of knockout mice using engineered nucleases.
24557905	2014	Methods Mol. Biol.	Designing and testing the activities of TAL effector nucleases.
24556556	2014	Methods	A highly effective TALEN-mediated approach for targeted gene disruption in Xenopus tropicalis and zebrafish.
24556555	2014	Methods	TALEN construction via &quot;Unit Assembly&quot; method and targeted genome modifications in zebrafish.
24556554	2014	Methods	Targeted genome editing in Aedes aegypti using TALENs.
24556552	2014	Methods	An efficient TALEN mutagenesis system in rice.
24531420	2014	Nat. Methods	Broad specificity profiling of TALENs results in engineered nucleases with improved DNA-cleavage specificity.
24529597	2014	Cell Stem Cell	TALEN-mediated gene mutagenesis in rhesus and cynomolgus monkeys.
24523878	2014	PLoS ONE	Generation of TALEN-mediated GRdim knock-in rats by homologous recombination.
24521866	2014	Exp. Anim.	Screening methods to identify TALEN-mediated knockout mice.
24516383	2014	PLoS Pathog.	The major cellular sterol regulatory pathway is required for Andes virus infection.
24510256	2014	Methods Mol. Biol.	Homing endonucleases: from genetic anomalies to programmable genomic clippers.
24498430	2014	PLoS ONE	Establishment of HeLa cell mutants deficient in sphingolipid-related genes using TALENs.
24465685	2014	PLoS ONE	Cell-penetrating peptide-mediated delivery of TALEN proteins via bioconjugation for genome engineering.
24462208	2014	Mol. Cell	PAXT-1 promotes XRN2 activity by stabilizing it through a conserved domain.
24442582	2014	Nucleic Acids Res.	SAPTA: a new design tool for improving TALE nuclease activity.
24438544	2014	BMC Genomics	Multiplex genomic structure variation mediated by TALEN and ssODN.
24418396	2014	Methods	Generation of targeted mouse mutants by embryo microinjection of TALENs.
24416307	2014	PLoS ONE	A modified TALEN-based strategy for rapidly and efficiently generating knockout mice for kidney development studies.
24413636	2014	Nat Commun	Efficient genome engineering by targeted homologous recombination in mouse embryos using transcription activator-like effector nucleases.
24412316	2014	Methods	Targeted genome engineering techniques in Drosophila.
24409999	2014	Dev. Growth Differ.	Versatile strategy for isolating transcription activator-like effector nuclease-mediated knockout mutants in Caenorhabditis elegans.
24407151	2014	Sci Rep	A robust TALENs system for highly efficient mammalian genome editing.
24386347	2014	PLoS ONE	Tandem repeat modification during double-strand break repair induced by an engineered TAL effector nuclease in zebrafish genome.
26015987	2014	Mol Ther Methods Clin Dev	Genetic rearrangements of variable di-residue (RVD)-containing repeat arrays in a baculoviral TALEN system.
24362028	2013	J. Biol. Chem.	A cut above the rest: targeted genome editing technologies in human pluripotent stem cells.
24358349	2013	PLoS ONE	Highly efficient generation of GGTA1 biallelic knockout inbred mini-pigs with TALENs.
24358161	2013	PLoS ONE	On the encoding of proteins for disordered regions prediction.
24353063	2013	Development	Tissue-specific and ubiquitous gene knockouts by TALEN electroporation provide new approaches to investigating gene function in Ciona.
24346171	2013	Invest. Ophthalmol. Vis. Sci.	Correction of the Crb1rd8 allele and retinal phenotype in C57BL/6N mice via TALEN-mediated homology-directed repair.
24344301	2013	Proc. Natl. Acad. Sci. U.S.A.	TALEN-mediated single-base-pair editing identification of an intergenic mutation upstream of BUB1B as causative of PCS (MVA) syndrome.
24336919	2013	Mol Biosyst	A single-chain TALEN architecture for genome engineering.
24329851	2013	Dev. Growth Differ.	Targeted mutagenesis of multiple and paralogous genes in Xenopus laevis using two pairs of transcription activator-like effector nucleases.
24329771	2013	Dev. Growth Differ.	Transcription activator-like effector nucleases efficiently disrupt the target gene in Iberian ribbed newts (Pleurodeles waltl), an experimental model animal for regeneration.
24319658	2013	Stem Cell Reports	Dissecting the roles of miR-302/367 cluster in cellular reprogramming using TALE-based repressor and TALEN.
24312634	2013	PLoS ONE	TAL effector specificity for base 0 of the DNA target is altered in a complex, effector- and assay-dependent manner by substitutions for the tryptophan in cryptic repeat -1.
24304893	2013	Nucleic Acids Res.	DICE, an efficient system for iterative genomic editing in human pluripotent stem cells.
24288358	2013	Genesis	Modeling human epilepsy by TALEN targeting of mouse sodium channel Scn8a.
24287550	2013	Sci Rep	Repeating pattern of non-RVD variations in DNA-binding modules enhances TALEN activity.
24286287	2013	Dev. Growth Differ.	Design, evaluation, and screening methods for efficient targeted mutagenesis with transcription activator-like effector nucleases in medaka.
24285709	2013	Biol Open	Comparison of TALEN scaffolds in Xenopus tropicalis.
24284874	2013	Viruses	Newer gene editing technologies toward HIV gene therapy.
24279334	2013	Congenit Anom (Kyoto)	Zebrafish: a model vertebrate suitable for the analysis of human genetic disorders.
24262038	2013	Dev. Growth Differ.	Targeted mutagenesis in sea urchin embryos using TALENs.
24261267	2013	Int J Psychiatry Med	Creating a culture of wellness: conversations, curriculum, concrete resources, and control.
24255022	2013	Biotechnol. Bioeng.	SunnyTALEN: a second-generation TALEN system for human genome editing.
24244669	2013	PLoS ONE	Rapid assembly of customized TALENs into multiple delivery systems.
24213537	2013	Nat. Struct. Mol. Biol.	TALEN-based knockout library for human microRNAs.
24206569	2013	BMC Genomics	A modified TALEN-based system for robust generation of knock-out human pluripotent stem cell lines and disease models.
24199847	2013	Alcohol	Toll-like receptor 4 (Tlr4) knockout rats produced by transcriptional activator-like effector nuclease (TALEN)-mediated gene inactivation.
24194560	2013	Mol. Biol. Evol.	Rapid creation of forward-genetics tools for C. briggsae using TALENs: lessons for nonmodel organisms.
24190364	2013	Sci Rep	Production of Sry knockout mouse using TALEN via oocyte injection.
24177293	2013	Nat Protoc	Generation of targeted mouse mutants by embryo microinjection of TALEN mRNA.
24172335	2013	Dev. Growth Differ.	TALEN-induced gene knock out in Drosophila.
24165159	2013	Cancer Res.	GLI1 interferes with the DNA mismatch repair system in pancreatic cancer through BHLHE41-mediated suppression of MLH1.
24158675	2013	Biotechnol. Lett.	Efficient targeting of FATS at a common fragile site in mice through TALEN-mediated double-hit genome modification.
24155235	2013	J. Biol. Chem.	Transcription activator-like effector nuclease (TALEN)-mediated gene correction in integration-free β-thalassemia induced pluripotent stem cells.
24146809	2013	PLoS ONE	Targeted gene deletion of miRNAs in mice by TALEN system.
24117801	2013	J. Neurochem.	Genomic editing opens new avenues for zebrafish as a model for neurodegeneration.
24117409	2013	Dev. Growth Differ.	Genome editing using artificial site-specific nucleases in zebrafish.
24108318	2013	Sci Rep	Live pigs produced from genome edited zygotes.
24101480	2013	Proc. Natl. Acad. Sci. U.S.A.	TALEN-engineered AR gene rearrangements reveal endocrine uncoupling of androgen receptor in prostate cancer.
24081604	2013	Curr. Genet.	Activities and specificities of homodimeric TALENs in Saccharomyces cerevisiae.
24077893	2013	Mol. Genet. Genomics	High‑efficiency system for construction and evaluation of customized TALENs for silkworm genome editing.
24058473	2013	PLoS ONE	Efficient TALEN construction for Bombyx mori gene targeting.
24046387	2013	Dis Model Mech	The emerging use of zebrafish to model metabolic disease.
24018114	2013	Gen. Comp. Endocrinol.	Revisiting the paradigm of myostatin in vertebrates: insights from fishes.
24014591	2013	Proc. Natl. Acad. Sci. U.S.A.	Efficient nonmeiotic allele introgression in livestock using custom endonucleases.
24003033	2013	Nucleic Acids Res.	E-TALEN: a web tool to design TALENs for genome engineering.
23995255	2013	Bioinformatics	TALENoffer: genome-wide TALEN off-target prediction.
23980031	2013	Nucleic Acids Res.	Directed evolution of the TALE N-terminal domain for recognition of all 5' bases.
23979944	2013	G3 (Bethesda)	Targeted mutagenesis of Arabidopsis thaliana using engineered TAL effector nucleases.
23979928	2013	G3 (Bethesda)	Comparing zinc finger nucleases and transcription activator-like effector nucleases for gene targeting in Drosophila.
23979585	2013	Genetics	Highly efficient targeted mutagenesis in mice using TALENs.
23977401	2013	PLoS ONE	Targeted mutagenesis in the malaria mosquito using TALE nucleases.
23945944	2013	Nucleic Acids Res.	Baculoviral transduction facilitates TALEN-mediated targeted transgene integration and Cre/LoxP cassette exchange in human-induced pluripotent stem cells.
23928856	2013	Biotechnol. Bioeng.	Seamless correction of the sickle cell disease mutation of the HBB gene in human induced pluripotent stem cells using TALENs.
23921522	2013	Sci Rep	Expanded activity of dimer nucleases by combining ZFN and TALEN for genome editing.
23913666	2013	Genesis	Engineering subtle targeted mutations into the mouse genome.
23913125	2013	Nat. Med.	Specific elimination of mutant mitochondrial genomes in patient-derived cells by mitoTALENs.
23912987	2013	Methods Mol. Biol.	Strategies for designing transgenic DNA constructs.
23900226	2013	Mol Ther Nucleic Acids	Targeted Myostatin Gene Editing in Multiple Mammalian Species Directed by a Single Pair of TALE Nucleases.
23883864	2013	Mol. Ther.	Inactivation of hepatitis B virus replication in cultured cells and in vivo with engineered transcription activator-like effector nucleases.
23877243	2013	Nucleic Acids Res.	An efficient strategy for TALEN-mediated genome engineering in Drosophila.
23840477	2013	PLoS ONE	A simple and efficient method for assembling TALE protein based on plasmid library.
23821439	2013	Curr Protoc Mol Biol	Engineering customized TALE nucleases (TALENs) and TALE transcription factors by fast ligation-based automatable solid-phase high-throughput (FLASH) assembly.
23790627	2013	J Genet Genomics	TALEN or Cas9 - rapid, efficient and specific choices for genome modifications.
23790626	2013	J Genet Genomics	TALENs: customizable molecular DNA scissors for genome engineering of plants.
23789092	2013	Biol Open	High efficiency TALENs enable F0 functional analysis by targeted gene disruption in Xenopus laevis embryos.
23748566	2013	Nucleic Acids Res.	Chromosomal deletions and inversions mediated by TALENs and CRISPR/Cas in zebrafish.
23741453	2013	PLoS ONE	Retinoic acid-activated Ndrg1a represses Wnt/β-catenin signaling to allow Xenopus pancreas, oesophagus, stomach, and duodenum specification.
23734242	2013	PLoS ONE	High efficiency In Vivo genome engineering with a simplified 15-RVD GoldyTALEN design.
23732986	2013	Mol. Ther.	Reading frame correction by targeted genome editing restores dystrophin expression in cells from Duchenne muscular dystrophy patients.
23689819	2013	Plant Mol. Biol.	TAL effector nucleases induce mutations at a pre-selected location in the genome of primary barley transformants.
23667577	2013	PLoS ONE	Targeting human microRNA genes using engineered Tal-effector nucleases (TALENs).
23666012	2013	Nat. Biotechnol.	TALEN-mediated editing of the mouse Y chromosome.
23664777	2013	Trends Biotechnol.	ZFN, TALEN, and CRISPR/Cas-based methods for genome engineering.
23663889	2013	Cell Biosci	Generation of gene disruptions by transcription activator-like effector nucleases (TALENs) in Xenopus tropicalis embryos.
23659945	2013	Yi Chuan	[A protocol for TALEN construction and gene targeting in zebrafish].
23659930	2013	Yi Chuan	[TALE nuclease engineering and targeted genome modification].
23630316	2013	Nucleic Acids Res.	High-efficiency and heritable gene targeting in mouse by transcription activator-like effector nucleases.
23618815	2013	Gene	History of gene therapy.
23616919	2013	Biol Open	Quantitative assay for TALEN activity at endogenous genomic loci.
23573916	2013	Genes Cells	Efficient identification of TALEN-mediated genome modifications using heteroduplex mobility assays.
23568838	2013	Genome Res.	Cancer translocations in human cells induced by zinc finger and TALE nucleases.
23566838	2013	Gene	Gene therapy for PIDs: progress, pitfalls and prospects.
23555929	2013	PLoS ONE	Site specific mutation of the Zic2 locus by microinjection of TALEN mRNA in mouse CD1, C3H and C57BL/6J oocytes.
23555893	2013	PLoS ONE	TALEN-based gene disruption in the dengue vector Aedes aegypti.
23546300	2013	Mol. Ther.	TALEN-based gene correction for epidermolysis bullosa.
23508559	2013	Biotechnol. Bioeng.	Transcription activator-like effector nucleases (TALENs): a highly efficient and versatile tool for genome editing.
23441197	2013	PLoS ONE	Magnetic separation and antibiotics selection enable enrichment of cells with ZFN/TALEN-induced mutations.
23435258	2013	Nat. Methods	TALEN-mediated precise genome modification by homologous recombination in zebrafish.
23423889	2013	Methods Mol. Biol.	TAL effector nuclease (TALEN) engineering.
23417094	2013	Nat. Biotechnol.	A library of TAL effector nucleases spanning the human genome.
23388034	2013	Genes Cells	Efficient TALEN construction and evaluation methods for human cell and animal applications.
23323762	2013	BMC Bioinformatics	Mojo Hand, a TALEN design tool for genome editing applications.
23316790	2013	Biol Proced Online	A do-it-yourself protocol for simple transcription activator-like effector assembly.
23303782	2013	Nucleic Acids Res.	A large-scale in vivo analysis reveals that TALENs are significantly more mutagenic than ZFNs generated using context-dependent assembly.
23302927	2013	Nat. Biotechnol.	Knockout mice created by TALEN-mediated gene targeting.
23288935	2013	Genetics	Efficient targeted mutagenesis in medaka using custom-designed transcription activator-like effector nucleases.
23275534	2013	Nucleic Acids Res.	Differential integrity of TALE nuclease genes following adenoviral and lentiviral vector gene transfer into human cells.
25408877	2013	Cell Regen (Lond)	Targeted genome engineering in human induced pluripotent stem cells by penetrating TALENs.
25387017	2013	Annu Rev Anim Biosci	Genetically engineered pig models for human diseases.
23261053	2012	BMB Rep	Mouse genetics: catalogue and scissors.
23246482	2012	Cell Stem Cell	A TALEN genome-editing system for generating human stem cell-based disease models.
23242165	2012	Nat. Biotechnol.	A ligation-independent cloning technique for high-throughput assembly of transcription activator–like effector genes.
23223238	2012	J. Biol. Chem.	Gene knockout using transcription activator-like effector nucleases (TALENs) reveals that human NDUFA9 protein is essential for stabilizing the junction between membrane and matrix arms of complex I.
23203870	2012	Nucleic Acids Res.	EENdb: a database and knowledge base of ZFNs and TALENs for endonuclease engineering.
23124327	2012	Plant Physiol.	Transcription activator-like effector nucleases enable efficient plant genome engineering.
23045671	2012	Proc. Natl. Acad. Sci. U.S.A.	Efficient targeted gene disruption in Xenopus embryos using engineered transcription activator-like effector nucleases (TALENs).
23028976	2012	PLoS ONE	Targeting G with TAL effectors: a comparison of activities of TALENs constructed with NN and NK repeat variable di-residues.
23027955	2012	Proc. Natl. Acad. Sci. U.S.A.	Efficient TALEN-mediated gene knockout in livestock.
23013609	2012	Inorg Chem	Environmental influence on the single-molecule magnet behavior of [Mn(III)6Cr(III)]3+: molecular symmetry versus solid-state effects.
23000899	2012	Nature	In vivo genome editing using a high-efficiency TALEN system.
22996130	2012	Curr. Diab. Rep.	From mice to humans.
22990419	2012	Dalton Trans	Structural influences on the exchange coupling and zero-field splitting in the single-molecule magnet [Mn(III)6Mn(III)]3+.
22916025	2012	PLoS Genet.	Simple methods for generating and detecting locus-specific mutations induced with TALENs in the zebrafish genome.
22749015	2012	J Genet Genomics	Rapid and cost-effective gene targeting in rat embryonic stem cells by TALENs.
22684932	2012	Rev Synth	[Drama in the teaching of rhetorical arts in French schools in the 15(th) and 16 (th) centuries].
22684503	2012	Nucleic Acids Res.	Highly efficient generation of heritable zebrafish gene mutations using homo- and heterodimeric TALENs.
22655075	2012	PLoS ONE	Improved somatic mutagenesis in zebrafish using transcription activator-like effector nucleases (TALENs).
22624882	2012	J Genet Genomics	Efficient and specific modifications of the Drosophila genome by means of an easy TALEN strategy.
22565958	2012	Nat. Biotechnol.	High-efficiency TALEN-based gene editing produces disease-resistant rice.
22484455	2012	Nat. Biotechnol.	FLASH assembly of TALENs for high-throughput genome editing.
22301904	2012	Mol Biosyst	Optimized TAL effector nucleases (TALENs) for use in treatment of sickle cell disease.
22072577	2011	Dev. Dyn.	Primer and interviews: advances in targeted gene modification. Interview by Julie C. Kiefer.
21929364	2011	Zebrafish	A TALE of two nucleases: gene targeting for the masses?
21813459	2011	Nucleic Acids Res.	A novel TALE nuclease scaffold enables high genome editing activity in combination with low toxicity.
21787080	2011	Fam Syst Health	Patients' communication with doctors: a randomized control study of a brief patient communication intervention.
21738127	2011	Nat. Biotechnol.	Genetic engineering of human pluripotent cells using TALE nucleases.
21493687	2011	Nucleic Acids Res.	Efficient design and assembly of custom TALEN and other TAL effector-based constructs for DNA targeting.
21459844	2011	Nucleic Acids Res.	Modularly assembled designer TAL effector nucleases for targeted gene knockout and gene replacement in eukaryotes.
20862425	2010	Chem. Commun. (Camb.)	Rational design of single-molecule magnets: a supramolecular approach.
20506555	2010	Catheter Cardiovasc Interv	Standardized definitions and clinical endpoints in carotid artery and supra-aortic trunk revascularization trials.
20023950	2009	Dalton Trans	A Mn(III) triplesalen-based 1D pearl necklace: exchange interactions and zero-field splittings in a C3-symmetric Mn(III)6 complex.
19803531	2009	Inorg Chem	Synthesis, structure, and magnetic characterization of a C3-symmetric Mn(III)3Cr(III) assembly: molecular recognition between a trinuclear Mn(III) triplesalen complex and a fac-triscyano Cr(III) complex.
21975709	2009	J Grad Med Educ	Patient care management teams: improving continuity, office efficiency, and teamwork in a residency clinic.
19636463	2009	Lab Chip	Inertial flow effects in a micro-mixer based on artificial cilia.
19501244	2009	Prim. Care	Obesity and mental health.
19094409	2008	Inform Prim Care	Do electronic medical record (EMR) demonstrations change attitudes, knowledge, skills or needs?
19072685	2008	Inorg Chem	Exchange interactions and zero-field splittings in C3-symmetric Mn(III)6Fe(III): using molecular recognition for the construction of a series of high spin complexes based on the triplesalen ligand.
18692415	2008	Eur J Vasc Endovasc Surg	Clinical endpoints in peripheral endovascular revascularization trials: a case for standardized definitions.
18444199	2008	Teach Learn Med	Residents' perspective on the impact of the 80-hour workweek policy.
18369507	2008	Lab Chip	Artificial cilia for active micro-fluidic mixing.
17937379	2007	Chemistry	Trinuclear copper complexes with triplesalen ligands: geometric and electronic effects on ferromagnetic coupling via the spin-polarization mechanism.
17929021	2007	Eur Radiol	Drug-eluting stents in renal artery stenosis.
17696619	2007	J. Endovasc. Ther.	Sirolimus-eluting versus bare-metal low-profile stent for renal artery treatment (GREAT Trial): angiographic follow-up after 6 months and clinical outcome up to 2 years.
16644326	2006	Am. Heart J.	Sirolimus-eluting coronary stents in small vessels.
16151060	2005	J Vasc Interv Radiol	Low-profile stent system for treatment of atherosclerotic renal artery stenosis: the GREAT trial.
16022545	2005	Inorg Chem	Trinuclear nickel complexes with triplesalen ligands: simultaneous occurrence of mixed valence and valence tautomerism in the oxidized species.
15310193	2004	Inorg Chem	Targeted ferromagnetic coupling in a trinuclear copperII complex: analysis of the St = 3/2 spin ground state.
12133734	2002	Am J Prev Med	Theoretical approaches to the promotion of physical activity: forging a transdisciplinary paradigm.
11625341	2001	Gewina	[The medical profession in the medieval Arabic conversation].
24226642	1996	J Clin Psychol Med Settings	Establishing psychological services in a community-based, health care setting: A 3-year case study.
