pmid	year	journal	title
26339636	2015	Biomed Res Int	Similarities in Gene Expression Profiles during In Vitro Aging of Primary Human Embryonic Lung and Foreskin Fibroblasts.
26338770	2015	Bioinformatics	Benchmark analysis of algorithms for determining and quantifying full-length mRNA splice forms from RNA-seq data.
26338692	2015	BMC Genomics	Transcriptome analysis of the white pine blister rust pathogen Cronartium ribicola: de novo assembly, expression profiling, and identification of candidate effectors.
26338673	2015	Metallomics	RNA-seq analysis of the whole transcriptome of MDA-MB-231 mammary carcinoma cells exposed to the antimetastatic drug NAMI-A.
26338512	2015	BMC Bioinformatics	Seq-ing improved gene expression estimates from microarrays using machine learning.
26337789	2015	Cell Transplant	Transcriptomic Analysis of Cultured Corneal Endothelial Cells as a Validation for Their Use in Cell Replacement Therapy.
26337677	2015	BMC Bioinformatics	CoSREM: a graph mining algorithm for the discovery of combinatorial splicing regulatory elements.
26337146	2015	J. Evol. Biol.	Temperature- and sex-related effects of serine protease alleles on larval development in the Glanville fritillary butterfly.
26337101	2015	Sci Rep	Comparative transcriptomics reveals key differences in the response to milk oligosaccharides of infant gut-associated bifidobacteria.
26336799	2015	J Genet Genomics	Integrative analysis reveals enhanced regulatory effects of human long intergenic non-coding RNAs in lung adenocarcinoma.
26335922	2015	BMC Genomics	Cross-tissue and cross-species analysis of gene expression in skeletal muscle and electric organ of African weakly-electric fish (Teleostei; Mormyridae).
26335491	2015	Genome Biol.	Errors in RNA-Seq quantification affect genes of relevance to human disease.
26335434	2015	BMC Genomics	Transcriptional analysis of phloem-associated cells of potato.
26335208	2015	BMC Genomics	T-REx: Transcriptome analysis webserver for RNA-seq Expression data.
26335049	2015	BMC Bioinformatics	EMSAR: estimation of transcript abundance from RNA-seq data by mappability-based segmentation and reclustering.
26334920	2015	Curr Protoc Bioinformatics	Mapping RNA-seq Reads with STAR.
26334796	2015	BMC Bioinformatics	HiCdat: a fast and easy-to-use Hi-C data analysis tool.
26334759	2015	BMC Genomics	Comparison of stranded and non-stranded RNA-seq transcriptome profiling and investigation of gene overlap.
26334613	2015	Mol. Genet. Genomics	Transcriptome analysis in Coffea eugenioides, an Arabica coffee ancestor, reveals differentially expressed genes in leaves and fruits.
26334372	2015	Comp. Biochem. Physiol. C Toxicol. Pharmacol.	Exposure to fluorescent light triggers down regulation of genes involved with mitotic progression in Xiphophorus skin.
26333695	2015	Cytoskeleton (Hoboken)	Palladin expression is a conserved characteristic of the desmoplastic tumor microenvironment and contributes to altered gene expression.
26332962	2015	Diabetes Obes Metab	Molecular components of the circadian clock in mammals.
26332397	2015	PLoS ONE	RNA-Seq Analysis of the Expression of Genes Encoding Cell Wall Degrading Enzymes during Infection of Lupin (Lupinus angustifolius) by Phytophthora parasitica.
26332057	2015	Mol Oral Microbiol	A putative TetR regulator is involved in nitric oxide stress resistance in Porphyromonas gingivalis.
26331722	2015	PLoS ONE	Allele-Selective Transcriptome Recruitment to Polysomes Primed for Translation: Protein-Coding and Noncoding RNAs, and RNA Isoforms.
26331465	2015	Integr Biol (Camb)	RNA-seq based transcriptomic analysis of single bacterial cells.
26331304	2015	PLoS ONE	Transcriptomic Characterization of Innate and Acquired Immune Responses in Red-Legged Partridges (Alectoris rufa): A Resource for Immunoecology and Robustness Selection.
26330747	2015	Mol. Vis.	Chromatin features, RNA polymerase II and the comparative expression of lens genes encoding crystallins, transcription factors, and autophagy mediators.
26330546	2015	Mol. Biol. Evol.	Seahorse Brood Pouch Transcriptome Reveals Common Genes Associated with Vertebrate Pregnancy.
26330487	2015	Physiol. Genomics	High CO2 alters the hypoxia response of the Pacific whiteleg shrimp (Litopenaeus vannamei) transcriptome including known and novel hemocyanin isoforms.
26330142	2015	BMC Genomics	De novo sequencing and analysis of Lophophora williamsii transcriptome, and searching for putative genes involved in mescaline biosynthesis.
26329458	2015	Elife	Cell type-specific transcriptomics of hypothalamic energy-sensing neuron responses to weight-loss.
26328763	2015	Sci Rep	Tet-mediated imprinting erasure in H19 locus following reprogramming of spermatogonial stem cells to induced pluripotent stem cells.
26327458	2015	PLoS ONE	RNA-Seq Analysis of Differential Splice Junction Usage and Intron Retentions by DEXSeq.
26327221	2015	Environ. Sci. Technol.	Involvement in Denitrification is Beneficial to the Biofilm Lifestyle of Comamonas testosteroni: A Mechanistic Study and Its Environmental Implications.
26325600	2015	Int. J. Food Microbiol.	Selection and validation of reference genes for quantitative real-time PCR studies during Saccharomyces cerevisiae alcoholic fermentation in the presence of sulfite.
26325199	2015	J. Biotechnol.	Transcriptome analysis of a CHO cell line expressing a recombinant therapeutic protein treated with inducers of protein expression.
26325027	2015	PLoS Pathog.	Cullin4 Is Pro-Viral during West Nile Virus Infection of Culex Mosquitoes.
26324463	2015	J. Exp. Bot.	A comparative analysis of transcriptomic, biochemical, and physiological responses to elevated ozone identifies species-specific mechanisms of resilience in legume crops.
26324254	2015	Genome Biol.	Graded gene expression changes determine phenotype severity in mouse models of CRX-associated retinopathies.
26323714	2015	Bioinformatics	RNASeqMetaDB: a database and web server for navigating metadata of publicly available mouse RNA-Seq datasets.
26323713	2015	Bioinformatics	RASER: reads aligner for SNPs and editing sites of RNA.
26323406	2015	Asian-australas. J. Anim. Sci.	RNA-seq Profiles of Immune Related Genes in the Spleen of Necrotic Enteritis-afflicted Chicken Lines.
26322927	2015	Nat. Neurosci.	Molecular profiling of activated olfactory neurons identifies odorant receptors for odors in vivo.
26322276	2015	Front Cell Infect Microbiol	Involvement of the flagellar assembly pathway in Vibrio alginolyticus adhesion under environmental stresses.
26322072	2015	Front Plant Sci	Host and non-host roots in rice: cellular and molecular approaches reveal differential responses to arbuscular mycorrhizal fungi.
26321383	2015	Mar Genomics	The coelomic epithelium transcriptome from a clonal sea star, Coscinasterias muricata.
26321202	2015	Cell Stem Cell	Genome-wide RNA-Seq of Human Motor Neurons Implicates Selective ER Stress Activation in Spinal Muscular Atrophy.
26319575	2015	Genome Biol Evol	Why It Is Time to Look Beyond Algal Genes in Photosynthetic Slugs.
26317427	2015	PLoS ONE	Identification of Novel Short Ragweed Pollen Allergens Using Combined Transcriptomic and Immunoproteomic Approaches.
26315907	2015	Bioinformatics	Fast and accurate approximate inference of transcript expression from RNA-seq data.
26315624	2015	BMC Plant Biol.	Genome sequencing of herb Tulsi (Ocimum tenuiflorum) unravels key genes behind its strong medicinal properties.
26315127	2015	Vet. Parasitol.	Comparative RNA-seq analysis of the Tritrichomonas foetus PIG30/1 isolate from pigs reveals close association with Tritrichomonas foetus BP-4 isolate 'bovine genotype'.
26313928	2015	PLoS Comput. Biol.	Escher: A Web Application for Building, Sharing, and Embedding Data-Rich Visualizations of Biological Pathways.
26312837	2015	Lancet	The role of TP53 in miRNA loading onto AGO2 and in remodelling the miRNA-mRNA interaction network.
26312198	2015	Appl Plant Sci	Development of nuclear and chloroplast microsatellite markers for the endangered conifer Callitris sulcata (Cupressaceae).
26311882	2015	J. Virol.	Host Gene Expression Is Regulated by Two Types of Noncoding RNAs Transcribed from the Epstein-Barr Virus BamHI A Rightward Transcript Region.
26311769	2015	J. Neurosci.	Bexarotene-Activated Retinoid X Receptors Regulate Neuronal Differentiation and Dendritic Complexity.
26311224	2015	Int. J. Cancer	Expression profile of COL2A1 and the pseudogene SLC6A10P predicts tumor recurrence in high-grade serous ovarian cancer.
26311167	2015	BMC Genomics	Transcriptome profiling during a natural host-parasite interaction.
26308964	2015	Epigenetics	Integrated methylome and transcriptome analysis reveals novel regulatory elements in pediatric acute lymphoblastic leukemia.
26308930	2015	Am. J. Respir. Crit. Care Med.	Altered Exosomal RNA Profiles in Bronchoalveolar Lavage from Lung Transplants with Acute Rejection.
26307019	2015	Mar. Biotechnol.	Next-Generation Transcriptome Profiling of the Salmon Louse Caligus rogercresseyi Exposed to Deltamethrin (AlphaMax™): Discovery of Relevant Genes and Sex-Related Differences.
26306464	2015	Sci Rep	The exosome controls alternative splicing by mediating the gene expression and assembly of the spliceosome complex.
26305796	2015	PLoS ONE	Identification of Distinct Tumor Subpopulations in Lung Adenocarcinoma via Single-Cell RNA-seq.
26305564	2015	PLoS ONE	Transcriptome Profiling and Molecular Pathway Analysis of Genes in Association with Salinity Adaptation in Nile Tilapia Oreochromis niloticus.
26305329	2015	PLoS ONE	Time-Course RNA-Seq Analysis Reveals Transcriptional Changes in Rice Plants Triggered by Rice stripe virus Infection.
26304587	2015	Sci Rep	CADBURE: A generic tool to evaluate the performance of spliced aligners on RNA-Seq data.
26303802	2015	Antimicrob. Agents Chemother.	Mutation of Rv2887, a marR-like gene, confers Mycobacterium tuberculosis resistance to an imidazopyridine-based agent.
26303799	2015	Antimicrob. Agents Chemother.	Novel insights into the molecular events linking to cell death induced by tetracycline in the amitochondriate protozoan Trichomonas vaginalis.
26303183	2015	Stem Cells	A Mouse Model of Targeted Musashi1 Expression in Whole Intestinal Epithelium Suggests Regulatory Roles in Cell Cycle and Stemness.
26302244	2015	J. Proteome Res.	Proteomic Evidence for Components of Spider Silk Synthesis from Black Widow Silk Glands and Fibers.
26301841	2015	Nat. Methods	Oscope identifies oscillatory genes in unsynchronized single-cell RNA-seq experiments.
26299571	2015	Cell Stem Cell	Single-Cell RNA-Seq with Waterfall Reveals Molecular Cascades underlying Adult Neurogenesis.
26297600	2015	Mar Genomics	An embryonic transcriptome of the pulmonate snail Radix balthica.
26297146	2015	J. Gen. Virol.	RNA sequencing analysis identifies novel spliced transcripts but does not indicate quantitative or qualitative changes of viral transcripts during progression of cottontail rabbit papillomavirus-induced tumours.
26296872	2015	BMC Genomics	C/D box sRNA-guided 2'-O-methylation patterns of archaeal rRNA molecules.
26296699	2015	Acta Neuropathol.	Astrocyte pathology in Alexander disease causes a marked inflammatory environment.
26296678	2015	Plant J.	Full-length de novo assembly of RNA-seq data in pea (Pisum sativum L.) provides a gene expression atlas and gives insights into root nodulation in this species.
26296338	2015	BMC Genomics	Transcriptomic changes in the plant pathogenic fungus Rhizoctonia solani AG-3 in response to the antagonistic bacteria Serratia proteamaculans and Serratia plymuthica.
26295149	2015	PLoS ONE	RNA-Seq Analysis of Abdominal Fat Reveals Differences between Modern Commercial Broiler Chickens with High and Low Feed Efficiencies.
26294686	2015	Genome Res.	Regulation of alternative splicing in Drosophila by 56 RNA binding proteins.
26293300	2015	Development	Defining the three cell lineages of the human blastocyst by single-cell RNA-seq.
26292924	2015	Sci Rep	Large-scale RNA-Seq Transcriptome Analysis of 4043 Cancers and 548 Normal Tissue Controls across 12 TCGA Cancer Types.
26292153	2015	PLoS ONE	Impaired Cell Cycle Regulation in a Natural Equine Model of Asthma.
26290535	2015	Genome Res.	Genome-wide annotation of microRNA primary transcript structures reveals novel regulatory mechanisms.
26289943	2015	BMC Genomics	Characterization and comparative profiling of the small RNA transcriptomes in two phases of flowering in Cymbidium ensifolium.
26288249	2015	PLoS Genet.	Variability of Gene Expression Identifies Transcriptional Regulators of Early Human Embryonic Development.
26287380	2015	PLoS ONE	Assembly and Analysis of Differential Transcriptome Responses of Hevea brasiliensis on Interaction with Microcyclus ulei.
26286719	2015	BMC Bioinformatics	A convex formulation for joint RNA isoform detection and quantification from multiple RNA-seq samples.
26286536	2015	Plant Cell	Lost in Translation: Pitfalls in Deciphering Plant Alternative Splicing Transcripts.
26286207	2015	Lung	Regulation of Gene Expression by Sodium Valproate in Epithelial-to-Mesenchymal Transition.
26285697	2015	BMC Genomics	Gene expression during zombie ant biting behavior reflects the complexity underlying fungal parasitic behavioral manipulation.
26284930	2015	PLoS Negl Trop Dis	A Comparison between Transcriptome Sequencing and 16S Metagenomics for Detection of Bacterial Pathogens in Wildlife.
26284904	2015	Genome	The mRNA expression of soluble urokinase plasminogen activator surface receptor in human adipose tissue is positively correlated with body mass index.
26283677	2015	Brief. Bioinformatics	The identification and characterization of novel transcripts from RNA-seq data.
26283601	2015	BMC Bioinformatics	Efficient test for nonlinear dependence of two continuous variables.
26282582	2015	Sci Rep	SRSF1 and hnRNP H antagonistically regulate splicing of COLQ exon 16 in a congenital myasthenic syndrome.
26282335	2015	Comp. Biochem. Physiol. Part D Genomics Proteomics	Predicting growth and mortality of bivalve larvae using gene expression and supervised machine learning.
26281999	2015	Tumour Biol.	Retraction Note to: Identification of core miRNA based on small RNA-seq and RNA-seq for colorectal cancer by bioinformatics.
26279185	2015	Sci Rep	Transcriptomic Analysis of the Regulation of Rhizome Formation in Temperate and Tropical Lotus (Nelumbo nucifera).
26276496	2015	BMC Plant Biol.	Oil biosynthesis in a basal angiosperm: transcriptome analysis of Persea Americana mesocarp.
26276370	2015	J. Dent. Res.	PTH and Vitamin D Repress DMP1 in Cementoblasts.
26276125	2015	BMC Genomics	Uncovering co-expression gene network modules regulating fruit acidity in diverse apples.
26275991	2015	BMC Genomics	De novo assembly and characterisation of the field pea transcriptome using RNA-Seq.
26275810	2015	Biochem. Pharmacol.	Genome-wide analysis of human constitutive androstane receptor (CAR) transcriptome in wild-type and CAR-knockout HepaRG cells.
26274954	2015	Int J Mol Sci	Detecting Antigen-Specific T Cell Responses: From Bulk Populations to Single Cells.
26274803	2015	PLoS ONE	Transcriptome Analysis of Thermal Parthenogenesis of the Domesticated Silkworm.
26274327	2015	PLoS ONE	Generalised Anxiety Disorder--A Twin Study of Genetic Architecture, Genome-Wide Association and Differential Gene Expression.
26273834	2015	PLoS ONE	Transcriptome Profiles of Human Lung Epithelial Cells A549 Interacting with Aspergillus fumigatus by RNA-Seq.
26273319	2015	Biotechnol Biofuels	Transcriptional analysis of Kluyveromyces marxianus for ethanol production from inulin using consolidated bioprocessing technology.
26272172	2015	Mar Genomics	Transcriptome profiling of larvae of the marine medaka Oryzias melastigma by Illumina RNA-seq.
26269459	2015	Am. J. Physiol., Cell Physiol.	Directional migration and transcriptional analysis of oligodendrocyte precursors subjected to stimulation of electrical signal.
26269333	2015	Mol. Cell Proteomics	Galaxy Integrated Omics: Web-based Standards-Compliant Workflows for Proteomics Informed by Transcriptomics.
26269126	2015	BMC Cancer	Somatic drivers of B-ALL in a model of ETV6-RUNX1; Pax5(+/-) leukemia.
26268854	2015	J. Infect. Dis.	Genes Required for Free Phage Production are Essential for Pseudomonas aeruginosa Chronic Lung Infections.
26267644	2015	PLoS ONE	Transcriptomic Analysis of Paeonia delavayi Wild Population Flowers to Identify Differentially Expressed Genes Involved in Purple-Red and Yellow Petal Pigmentation.
26267321	2015	Oncotarget	The PI3K/AKT/mTOR pathway is a potential predictor of distinct invasive and migratory capacities in human ovarian cancer cell lines.
26266535	2015	PLoS Negl Trop Dis	Global Gene Expression Profiling through the Complete Life Cycle of Trypanosoma vivax.
26265378	2015	BMC Genomics	ALOMYbase, a resource to investigate non-target-site-based resistance to herbicides inhibiting acetolactate-synthase (ALS) in the major grass weed Alopecurus myosuroides (black-grass).
26264667	2015	Nucleic Acids Res.	ROTS: reproducible RNA-seq biomarker detector-prognostic markers for clear cell renal cell cancer.
26264254	2015	Mar Genomics	Transcriptome of the Antarctic amphipod Gondogeneia antarctica and its response to pollutant exposure.
26261420	2015	Onco Targets Ther	Whole blood defensin mRNA expression is a predictive biomarker of docetaxel response in castration-resistant prostate cancer.
26261087	2015	Environ. Microbiol.	Deep transcriptome profiling of clinical Klebsiella pneumoniae isolates reveals strain and sequence type-specific adaptation.
26261026	2015	Plant Biotechnol. J.	An RNA-Seq-based reference transcriptome for Citrus.
26260904	2015	Exp. Mol. Pathol.	IL-8 signaling is up-regulated in alcoholic hepatitis and DDC fed mice with Mallory Denk Bodies (MDBs) present.
26260015	2015	Gene	Identification of hub glycogenes and their nsSNP analysis from mouse RNA-Seq data.
26259845	2015	Biometrics	Pathway analysis for RNA-Seq data using a score-based approach.
26258789	2015	Nutrients	Dietary Selenium Levels Affect Selenoprotein Expression and Support the Interferon-γ and IL-6 Immune Response Pathways in Mice.
26258396	2015	J. Proteome Res.	Insights from ENCODE on Missing Proteins: Why β-Defensin Expression Is Scarcely Detected.
26257749	2015	Front Plant Sci	TAL effectors and activation of predicted host targets distinguish Asian from African strains of the rice pathogen Xanthomonas oryzae pv. oryzicola while strict conservation suggests universal importance of five TAL effectors.
26256120	2015	Comp. Biochem. Physiol. C Toxicol. Pharmacol.	Sex-specific molecular genetic response to UVB exposure in Xiphophorus maculatus skin.
26254726	2015	Brain Res.	Down regulation of lncSCIR1 after spinal cord contusion injury in rat.
26254713	2015	Comp. Biochem. Physiol. C Toxicol. Pharmacol.	Molecular genetic response of Xiphophorus maculatus-X. couchianus interspecies hybrid skin to UVB exposure.
26253977	2015	Meth. Enzymol.	Biochemical and Transcriptome-Wide Identification of A-to-I RNA Editing Sites by ICE-Seq.
26253700	2015	Genome Res.	The use of exome capture RNA-seq for highly degraded RNA with application to clinical cancer sequencing.
26253570	2015	Mol. Syst. Biol.	Comprehensive assembly of novel transcripts from unmapped human RNA-Seq data and their association with cancer.
26253404	2015	Development	Meis1 coordinates a network of genes implicated in eye development and microphthalmia.
26253000	2015	Chin J Cancer	Effects of subsampling on characteristics of RNA-seq data from triple-negative breast cancer patients.
26251673	2015	Genome Med	Proteogenomic analysis of psoriasis reveals discordant and concordant changes in mRNA and protein abundance.
26251524	2015	Genome Biol Evol	Interspecific Differential Expression Analysis of RNA-Seq Data Yields Insight into Life Cycle Variation in Hydractiniid Hydrozoans.
26251276	2015	BMC Genomics	A global analysis of the complex landscape of isoforms and regulatory networks of p63 in human cells and tissues.
26250788	2015	Neuropathology	TMEM119 marks a subset of microglia in the human brain.
26249324	2015	Reprod Sci	RNA-Seq-Based Transcriptome Analysis of Changes in Gene Expression Linked to Human Pregnancy Outcome After In Vitro Fertilization-Embryo Transfer.
26249178	2015	Cancer Res.	A Molecular Portrait of High-Grade Ductal Carcinoma In Situ.
26248053	2015	PLoS Comput. Biol.	Informatics for RNA Sequencing: A Web Resource for Analysis on the Cloud.
26247780	2015	PLoS ONE	Constitutive Activation of an Anthocyanin Regulatory Gene PcMYB10.6 Is Related to Red Coloration in Purple-Foliage Plum.
26247009	2015	Int J Genomics	Transcriptomes That Confer to Plant Defense against Powdery Mildew Disease in Lagerstroemia indica.
26245921	2015	J. Hered.	Reef-Specific Patterns of Gene Expression Plasticity in Eastern Oysters (Crassostrea virginica).
26245644	2015	BMC Plant Biol.	Transcriptomic and phytochemical analysis of the biosynthesis of characteristic constituents in tea (Camellia sinensis) compared with oil tea (Camellia oleifera).
26244979	2015	PLoS ONE	Transcriptome Analysis of the Emerald Ash Borer (EAB), Agrilus planipennis: De Novo Assembly, Functional Annotation and Comparative Analysis.
26244005	2015	Evol. Bioinform. Online	De Novo Transcriptome Assembly and Development of Novel Microsatellite Markers for the Traditional Chinese Medicinal Herb, Veratrilla baillonii Franch (Gentianaceae).
26242322	2015	Sci Rep	RNA-seq reveals the critical role of OtpR in regulating Brucella melitensis metabolism and virulence under acidic stress.
26241858	2015	PLoS ONE	Genome-Wide Analysis of Hypoxia-Responsive Genes in the Rice Blast Fungus, Magnaporthe oryzae.
26241317	2015	PLoS ONE	Large-Scale Transcriptome Analysis of Two Sugarcane Genotypes Contrasting for Lignin Content.
26240283	2015	Mol. Cell. Biol.	Differential Effects of Hepatocyte Nuclear Factor 4α Isoforms on Tumor Growth and T-Cell Factor 4/AP-1 Interactions in Human Colorectal Cancer Cells.
26239199	2015	Leukemia	Altered mesenchymal niche cells impede generation of normal hematopoietic progenitor cells in leukemic bone marrow.
26238595	2015	BMC Genomics	RNA-seq for gene identification and transcript profiling in relation to root growth of bermudagrass (Cynodon dactylon) under salinity stress.
26238561	2015	Cell Stress Chaperones	Transcriptome response to heat stress in a chicken hepatocellular carcinoma cell line.
26238263	2015	Methods	Pushing the annotation of cellular activities to a higher resolution: Predicting functions at the isoform level.
26237550	2015	Nat. Immunol.	Aire controls gene expression in the thymic epithelium with ordered stochasticity.
26237329	2015	PLoS ONE	Analysis of the Human Prostate-Specific Proteome Defined by Transcriptomics and Antibody-Based Profiling Identifies TMEM79 and ACOXL as Two Putative, Diagnostic Markers in Prostate Cancer.
26237225	2015	Nat. Methods	ARM-seq: AlkB-facilitated RNA methylation sequencing reveals a complex landscape of modified tRNA fragments.
26236688	2015	Front Oncol	Spontaneous Transformation of Murine Oviductal Epithelial Cells: A Model System to Investigate the Onset of Fallopian-Derived Tumors.
26236466	2015	F1000Res	A reanalysis of mouse ENCODE comparative gene expression data.
26236465	2015	F1000Res	ViennaNGS: A toolbox for building efficient next- generation sequencing analysis pipelines.
26236320	2015	Front Plant Sci	Identification of heat-responsive genes in carnation (Dianthus caryophyllus L.) by RNA-seq.
26236012	2015	Mol. Cell	Discovery, Annotation, and Functional Analysis of Long Noncoding RNAs Controlling Cell-Cycle Gene Expression and Proliferation in Breast Cancer Cells.
26235913	2015	Stem Cells	Transcriptome Dynamics of Developing Photoreceptors in Three-Dimensional Retina Cultures Recapitulates Temporal Sequence of Human Cone and Rod Differentiation Revealing Cell Surface Markers and Gene Networks.
26235621	2015	Cell Rep	Noncanonical Genomic Imprinting Effects in Offspring.
26235224	2015	Genome Biol.	Dynamics of gene silencing during X inactivation using allele-specific RNA-seq.
26235077	2015	Methods Mol. Biol.	RNA-Sequencing to Elucidate Early Patterns of Dysregulation Underlying the Onset of Alzheimer's Disease.
26234653	2015	Nat Commun	mRIN for direct assessment of genome-wide and gene-specific mRNA integrity from large-scale RNA-sequencing data.
26232255	2015	Mutat Res Genet Toxicol Environ Mutagen	A new genotoxicity assay based on p53 target gene induction.
26232237	2015	BMC Med Genomics	Diagnostic biases in translational bioinformatics.
26231746	2015	BMC Biol.	Cdx ParaHox genes acquired distinct developmental roles after gene duplication in vertebrate evolution.
26231545	2015	DNA Res.	Epigenetic regulation of serotype expression antagonizes transcriptome dynamics in Paramecium tetraurelia.
26231172	2015	BMC Genomics	Analyzing allele specific RNA expression using mixture models.
26230995	2015	PLoS Genet.	MoSET1 (Histone H3K4 Methyltransferase in Magnaporthe oryzae) Regulates Global Gene Expression during Infection-Related Morphogenesis.
26230659	2015	Mol Ecol Resour	A comprehensive transcriptome of early development in yellowtail kingfish (Seriola lalandi).
26230583	2015	PLoS ONE	Differential Gene Expression in Colon Tissue Associated With Diet, Lifestyle, and Related Oxidative Stress.
26230526	2015	Wiley Interdiscip Rev RNA	Biogenesis, identification, and function of exonic circular RNAs.
26230238	2015	Am. J. Respir. Crit. Care Med.	RNA-seq in Pulmonary Medicine: How Much Is Enough?
26229744	2015	Genom Data	Analysis of paired end Pol II ChIP-seq and short capped RNA-seq in MCF-7 cells.
26228074	2015	BMC Genomics	RNAseq analysis of fast skeletal muscle in restriction-fed transgenic coho salmon (Oncorhynchus kisutch): an experimental model uncoupling the growth hormone and nutritional signals regulating growth.
26227973	2015	Nucleic Acids Res.	Global identification of the genetic networks and cis-regulatory elements of the cold response in zebrafish.
26226425	2015	FEBS Lett.	Comprehensive transcriptome and improved genome annotation of Bacillus licheniformis WX-02.
26226151	2015	Transcription	ElemeNT: a computational tool for detecting core promoter elements.
26224704	2015	Genome Biol Evol	A Genome-Wide Landscape of Retrocopies in Primate Genomes.
26224331	2015	Sci Rep	Transcriptional profiling of macrophages derived from monocytes and iPS cells identifies a conserved response to LPS and novel alternative transcription.
26223836	2015	Sci Rep	miRNA-133 augments coelomocyte phagocytosis in bacteria-challenged Apostichopus japonicus via targeting the TLR component of IRAK-1 in vitro and in vivo.
26223446	2015	BMC Biotechnol.	Evaluating whole transcriptome amplification for gene profiling experiments using RNA-Seq.
26223308	2015	BMC Genomics	Identifying new sex-linked genes through BAC sequencing in the dioecious plant Silene latifolia.
26220961	2015	Bioinformatics	Designing alternative splicing RNA-seq studies. Beyond generic guidelines.
26220925	2015	Physiol. Genomics	RNA-Seq analysis of high NaCl-induced gene expression.
26220359	2015	Mol Ecol Resour	Characterization of the genome and transcriptome of the blue tit Cyanistes caeruleus: polymorphisms, sex-biased expression and selection signals.
26219960	2015	BMC Genomics	Deep sequencing-based characterization of transcriptome of trifoliate orange (Poncirus trifoliata (L.) Raf.) in response to cold stress.
26218535	2015	PLoS Pathog.	A Comprehensive Analysis of Replicating Merkel Cell Polyomavirus Genomes Delineates the Viral Transcription Program and Suggests a Role for mcv-miR-M1 in Episomal Persistence.
26217794	2015	Data Brief	Integrated analysis of mRNA and miRNA expression in response to interleukin-6 in hepatocytes.
26217712	2015	Data Brief	Data for transcriptome and proteome analysis of Eucalyptus infected with Calonectria pseudoreteaudii.
26217707	2015	Data Brief	Shoot transcriptome of the giant reed, Arundo donax.
26217363	2015	Front Plant Sci	Isolation and characterization of an osmotic stress and ABA induced histone deacetylase in Arachis hygogaea.
26217014	2015	Mol. Cell. Biol.	Characterization of the Human Transcription Elongation Factor Rtf1: Evidence for Nonoverlapping Functions of Rtf1 and the Paf1 Complex.
26216192	2015	J. Proteome Res.	Functional Networks of Highest-Connected Splice Isoforms: From The Chromosome 17 Human Proteome Project.
26215638	2015	Diagn Pathol	FusionCancer: a database of cancer fusion genes derived from RNA-seq data.
26215184	2015	Theor. Appl. Genet.	Identification of candidate genes associated with fertility restoration of cytoplasmic male-sterility in onion (Allium cepa L.) using a combination of bulked segregant analysis and RNA-seq.
26215071	2015	Mol. Syst. Biol.	Structure of silent transcription intervals and noise characteristics of mammalian genes.
26214476	2015	Genet. Mol. Res.	In silico analysis of gene content in tomato genomic regions mapped to the Ty-2 resistance gene.
26214095	2015	Oncotarget	Human saliva as route of inter-human infection for mouse mammary tumor virus.
26213692	2015	Open Forum Infect Dis	Potential Influence of Staphylococcus aureus Clonal Complex 30 Genotype and Transcriptome on Hematogenous Infections.
26213557	2015	Front. Zool.	Transcriptional profiling of predator-induced phenotypic plasticity in Daphnia pulex.
26212696	2015	Biotechnol J	A global RNA-seq-driven analysis of CHO host and production cell lines reveals distinct differential expression patterns of genes contributing to recombinant antibody glycosylation.
26210639	2015	Protoplasma	De novo assembly and characterization of global transcriptome of coconut palm (Cocos nucifera L.) embryogenic calli using Illumina paired-end sequencing.
26209664	2015	Appl. Environ. Microbiol.	Transcriptomic Analysis of the Adaptation of Listeria monocytogenes to Growth on Vacuum-Packed Cold Smoked Salmon.
26209663	2015	Appl. Environ. Microbiol.	Fine-Tuning of Photoautotrophic Protein Production by Combining Promoters and Neutral Sites in the Cyanobacterium Synechocystis sp. Strain PCC 6803.
26209555	2015	Plant Cell	Comprehensive Annotation of Physcomitrella patens Small RNA Loci Reveals That the Heterochromatic Short Interfering RNA Pathway Is Largely Conserved in Land Plants.
26209438	2015	BMC Cancer	Elevated C1orf63 expression is correlated with CDK10 and predicts better outcome for advanced breast cancers: a retrospective study.
26208977	2015	BMC Genomics	Experimental validation of methods for differential gene expression analysis and sample pooling in RNA-seq.
26208906	2015	Cancer Res.	TANRIC: An Interactive Open Platform to Explore the Function of lncRNAs in Cancer.
26207766	2015	Alcohol. Clin. Exp. Res.	Identification of Ethanol and 4-Nitroquinoline-1-Oxide Induced Epigenetic and Oxidative Stress Markers During Oral Cavity Carcinogenesis.
26208339	2015	Elife	Starvation promotes concerted modulation of appetitive olfactory behavior via parallel neuromodulatory circuits.
26207813	2015	PLoS ONE	Comparative Transcriptomes Analysis of Red- and White-Fleshed Apples in an F1 Population of Malus sieversii f. niedzwetzkyana Crossed with M. domestica 'Fuji'.
26207740	2015	PLoS ONE	A Methodology for the Development of RESTful Semantic Web Services for Gene Expression Analysis.
26207385	2015	PLoS ONE	Vitamin D Modulates Expression of the Airway Smooth Muscle Transcriptome in Fatal Asthma.
26206307	2015	Bioinformatics	Statistical models for RNA-seq data derived from a two-condition 48-replicate experiment.
26206304	2015	Bioinformatics	TEtranscripts: a package for including transposable elements in differential expression analysis of RNA-seq datasets.
26204923	2015	New Phytol.	Widespread noncoding circular RNAs in plants.
26203351	2015	Cell Biosci	Tip110 binding to U6 small nuclear RNA and its participation in pre-mRNA splicing.
