pmid	year	count	title	otherid
3869853	2013	3	An Allele of <italic>Sequoia</italic> Dominantly Enhances a <italic>Trio</italic> Mutant Phenotype to Influence Drosophila Larval Behavior	24376789
3869809	2013	1	Optimisation of the <italic>Schizosaccharomyces pombe urg1</italic> Expression System	24376751
3869793	2013	2	Overexpression of CUGBP1 in Skeletal Muscle from Adult Classic Myotonic Dystrophy Type 1 but Not from Myotonic Dystrophy Type 2	24376746
3869772	2013	1	Transcriptional Defect of an Inherited NKX2-5 Haplotype Comprising a SNP, a Nonsynonymous and a Synonymous Mutation, Associated with Human Congenital Heart Disease	24376681
3869763	2013	1	Wtip- and Gadd45a-Interacting Protein Dendrin Is Not Crucial for the Development or Maintenance of the Glomerular Filtration Barrier	24376653
3868921	2013	1	A Complex Relationship between TRAF3 and Non-Canonical NF-&#x3BA;B2 Activation in B Lymphocytes	24391649
4844312	2013	2	Regulation of Compound Leaf Development	27135488
3980593	2013	1	The Role of the 3' Untranslated Region in the Post-Transcriptional Regulation of KLF6 Gene Expression in Hepatocellular Carcinoma	24378751
3920246	2013	1	Deoxynivalenol: A Major Player in the Multifaceted Response of <italic>Fusarium</italic> to Its Environment	24451843
3895620	2013	1	Redox regulation of mitochondrial function with emphasis on cysteine oxidation reactions<sup><xref ref-type="fn" rid="d32e227">&#x2606;</xref></sup>	24455476
3880738	2013	1	Prenatal Diagnosis of 4p and 4q Subtelomeric Microdeletion in De Novo Ring Chromosome 4	24455347
3878791	2013	1	Brain on the stage &#x2013; Spotlight on nervous system development in zebrafish: EMBO practical course, KIT, Sept. 2013	24350623
3877564	2013	1	Identification of the NF-<italic>&#x3BA;</italic>B inhibitor A20 as a key regulator for human adipogenesis	24357803
3868588	2013	1	Structure of the Catalytic Domain of EZH2 Reveals Conformational Plasticity in Cofactor and Substrate Binding Sites and Explains Oncogenic Mutations	24367611
3868549	2013	1	Identification of Poly(ADP-Ribose) Polymerase-1 as a Cell Cycle Regulator through Modulating Sp1 Mediated Transcription in Human Hepatoma Cells	24367566
3868522	2013	1	Identification of the Virulence Landscape Essential for <italic>Entamoeba histolytica</italic> Invasion of the Human Colon	24385905
3826498	2013	1	Many human accelerated regions are developmental enhancers	24218637
3967168	2013	1	The Cyclin-Dependent Kinase Ortholog pUL97 of Human Cytomegalovirus Interacts with Cyclins	24351800
3867416	2013	3	Function of GATA Factors in the Adult Mouse Liver	24367609
3867395	2013	1	Slug Is a Predictor of Poor Prognosis in Esophageal Squamous Cell Carcinoma Patients	24367561
4054884	2013	1	Integrative DNA methylation and gene expression analysis in high-grade soft tissue sarcomas	24345474
3950704	2014	2	NKAP is a novel RS-related protein that interacts with RNA and RNA binding proteins	24353314
3946042	2013	1	International Consortium of Rice Mutagenesis: resources and beyond	24341871
3931568	2013	4	Global Analysis of Serine/Threonine and Tyrosine Protein Phosphatase Catalytic Subunit Genes in <italic>Neurospora crassa</italic> Reveals Interplay Between Phosphatases and the p38 Mitogen-Activated Protein Kinase	24347630
3931563	2013	2	Extensive Use of RNA-Binding Proteins in <italic>Drosophila</italic> Sensory Neuron Dendrite Morphogenesis	24347626
3929368	2013	1	Identification of Trans-GolgiNetwork Proteins in <italic>Arabidopsis thaliana</italic> Root Tissue	24344820
3880147	2013	6	Sequence and gene content of a large fragment of a lizard sex chromosome and evaluation of candidate sex differentiating gene R-spondin 1	24344927
3879203	2013	1	Genome wide association studies for body conformation traits in the Chinese Holstein cattle population	24341352
3866276	2013	5	Niche-Dependent Gene Expression Profile of Intratumoral Heterogeneous Ovarian Cancer Stem Cell Populations	24358304
3866261	2013	2	Whole Blood Gene Expression Profiles in Insulin Resistant Latinos with the Metabolic Syndrome	24358323
3866099	2013	1	Polycomb Protein SCML2 Regulates the Cell Cycle by Binding and Modulating CDK/CYCLIN/p21 Complexes	24358021
3907366	2013	7	Transcriptome analysis of <italic>Pinus monticola</italic> primary needles by RNA-seq provides novel insight into host resistance to <italic>Cronartium ribicola</italic>	24341615
3901885	2014	1	Male-mediated developmental toxicity	24369136
3878681	2013	2	Transcriptome analysis of leaf and root of rice seedling to acute dehydration	24341907
3878647	2013	1	Involvement of the <italic>N</italic>-methyl-<sc>d</sc>-aspartate receptor GluN2D subunit in phencyclidine-induced motor impairment, gene expression, and increased Fos immunoreactivity	24330819
3865469	2013	1	Synergy against PML-RARa: targeting transcription, proteolysis, differentiation, and self-renewal in acute promyelocytic leukemia	24344243
3865148	2013	1	Unique T Cells with Unconventional Cytokine Profiles Induced in the Livers of Mice during <italic>Schistosoma mansoni</italic> Infection	24358216
3864261	2013	1	Small proteins: untapped area of potential biological importance	24379829
3908871	2013	1	Genome wide dissection of the quorum sensing signaling pathway in <italic>Trypanosoma brucei</italic>	24336212
3919582	2014	1	Identifying RNA-binding residues based on evolutionary conserved structural and energetic features	24343026
4230431	2013	1	Convergent functional genomics in addiction research - a translational approach to study candidate genes and gene networks	25505662
3862730	2013	1	Aristolochic Acid Causes Albuminuria by Promoting Mitochondrial DNA Damage and Dysfunction in Podocyte	24349506
4029315	2013	2	DAYSLEEPER: a nuclear and vesicular-localized protein that is expressed in proliferating tissues	24330683
3967164	2013	3	Gene Therapy Strategies for HIV/AIDS: Preclinical Modeling in Humanized Mice	24351796
3899629	2013	1	A study of the role of GATA4 polymorphism in cardiovascular metabolic disorders	24330461
3877567	2013	2	PATZ1 interacts with p53 and regulates expression of p53-target genes enhancing apoptosis or cell survival based on the cellular context	24336083
3874981	2013	1	Review of Signaling Pathways Governing MSC Osteogenic and Adipogenic Differentiation	24416618
3874945	2013	1	Epigenetic Markers of Renal Function in African Americans	24396594
3871038	2013	1	The Molecular Pathogenesis of Pituitary Adenomas: An Update	24396688
3861486	2013	1	Whole-Exome Sequencing to Identify a Novel LMNA Gene Mutation Associated with Inherited Cardiac Conduction Disease	24349489
3861446	2013	1	Generation of Human Induced Pluripotent Stem Cells Using Epigenetic Regulators Reveals a Germ Cell-Like Identity in Partially Reprogrammed Colonies	24349377
3861411	2013	10	TFpredict and SABINE: Sequence-Based Prediction of Structural and Functional Characteristics of Transcription Factors	24349230
3861319	2013	3	A Multistage Gene Normalization System Integrating Multiple Effective Methods	24349160
3861120	2013	1	A Domesticated <italic>PiggyBac</italic> Transposase Interacts with Heterochromatin and Catalyzes Reproducible DNA Elimination in <italic>Tetrahymena</italic>	24348275
3861114	2013	1	Histone Methylation Restrains the Expression of Subtype-Specific Genes during Terminal Neuronal Differentiation in <italic>Caenorhabditis elegans</italic>	24348272
3861103	2013	1	Sumoylated NHR-25/NR5A Regulates Cell Fate during <italic>C. elegans</italic> Vulval Development	24348269
3860258	2013	2	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near <italic>SLC16A9</italic>	24376456
3859630	2013	2	Genetic screen of African Americans with Fuchs endothelial corneal dystrophy	24348007
4054948	2013	2	Genistein decreases the breast cancer stem-like cell population through Hedgehog pathway	24331293
3950675	2014	2	Bioinformatic analysis of the protein/DNA interface	24335080
3862870	2013	1	<italic>Toxoplasma gondii</italic> infection of fibroblasts causes the production of exosome-like vesicles containing a unique array of mRNA and miRNA transcripts compared to serum starvation	24363837
3859620	2013	4	Mipu1, a Novel Direct Target Gene, Is Involved in Hypoxia Inducible Factor 1-Mediated Cytoprotection	24349374
3859562	2013	1	A Prognostic Gene Signature for Metastasis-Free Survival of Triple Negative Breast Cancer Patients	24349199
3859232	2013	6	An emerging picture of the seed desiccome: confirmed regulators and newcomers identified using transcriptome comparison	24376450
3878854	2013	1	Epimutation profiling in Beckwith-Wiedemann syndrome: relationship with assisted reproductive technology	24325814
3870255	2013	1	The Intestinal Microbiota Interferes with the microRNA Response upon Oral <italic>Listeria</italic> Infection	24327339
3867309	2013	5	Identification and Comparative Analysis of Cadmium Tolerance-Associated miRNAs and Their Targets in Two Soybean Genotypes	24363811
3858370	2013	1	Circadian Period Integrates Network Information Through Activation of the BMP Signaling Pathway	24339749
3858220	2013	4	PLZF Mediates the PTEN/AKT/FOXO3a Signaling in Suppression of Prostate Tumorigenesis	24339862
4046656	2013	1	Comparative transcriptional profiling analysis of olive ripe-fruit pericarp and abscission zone tissues shows expression differences and distinct patterns of transcriptional regulation	24320622
4029402	2013	9	Identification of a novel pentatricopeptide repeat subfamily with a C-terminal domain of bacterial origin acquired via ancient horizontal gene transfer	24321137
4029184	2013	3	The oncogenic properties of EWS/WT1 of desmoplastic small round cell tumors are unmasked by loss of p53 in murine embryonic fibroblasts	24321497
3857483	2013	4	Sip1 mediates an E-cadherin-to-N-cadherin switch during cranial neural crest EMT	24297751
3857291	2013	1	Global Analysis of Transcriptome Responses and Gene Expression Profiles to Cold Stress of <italic>Jatropha curcas</italic> L.	24349370
3857286	2013	4	Effects of Vitamin A on In Vitro Maturation of Pre-Pubertal Mouse Spermatogonial Stem Cells	24349372
3856429	2013	1	The function of integron-associated gene cassettes in <italic>Vibrio</italic> species: the tip of the iceberg	24367362
4165527	2013	1	Genomic Mining of Prokaryotic Repressors for Orthogonal Logic Gates	24316737
3866562	2013	2	The role of Dichaete in transcriptional regulation during Drosophila embryonic development	24314314
4053704	2013	1	Learning to swim in a sea of genomic data	24314026
3956500	2014	2	Structural features and mechanism of translocation of non-LTR retrotransposons in <italic>Candida albicans</italic>	24317340
3892159	2013	2	Mutagenesis and homologous recombination in <italic>Drosophila</italic> cell lines using CRISPR/Cas9	24326186
3855751	2013	8	The Combined Expression Patterns of Ikaros Isoforms Characterize Different Hematological Tumor Subtypes	24324784
5302697	2013	1	PAPE (Prefractionation-Assisted Phosphoprotein Enrichment): A Novel Approach for Phosphoproteomic Analysis of Green Tissues from Plants	28250405
4844390	2013	1	Identification of Chimeric Repressors that Confer Salt and Osmotic Stress Tolerance in <italic>Arabidopsis</italic>	27137403
4235016	2013	1	Clinical implication of ZEB-1 and E-cadherin expression in hepatocellular carcinoma (HCC)	24304617
4225466	2014	3	Deletion variant near <italic>ZNF389</italic> is associated with control of ovine lentivirus in multiple sheep flocks	24303974
3992842	2014	1	Functional interpretation of non-coding sequence variation: Concepts and challenges	24311363
3878982	2013	1	Analysis of sea-island cotton and upland cotton in response to <italic>Verticillium dahliae</italic> infection by RNA sequencing	24314117
3878573	2013	1	Dynamic Analysis of Gene Expression and Genome-wide Transcription Factor Binding during Lineage Specification of Multipotent Progenitors	24120743
3866978	2013	1	Description of durum wheat linkage map and comparative sequence analysis of wheat mapped DArT markers with rice and Brachypodium genomes	24304553
3857828	2013	9	TALE-PvuII Fusion Proteins &#x2013; Novel Tools for Gene Targeting	24349308
3854796	2013	1	Targeted Ablation of <italic>Crb1</italic> and <italic>Crb2</italic> in Retinal Progenitor Cells Mimics Leber Congenital Amaurosis	24339791
3854788	2013	4	Positive and Negative Regulation of Gli Activity by Kif7 in the Zebrafish Embryo	24339784
3853051	2013	1	Complete Genome of <italic>Bacillus pumilus</italic> Siphophage Riggi	24309728
4046674	2013	1	Midgut transcriptome profiling of Anoplophora glabripennis, a lignocellulose degrading cerambycid beetle	24304644
3980929	2013	1	Evaluating the effect of chromosomal context on zinc finger nuclease efficiency	
3980709	2013	2	Generation of genetically engineered CHO cell lines to support the production of a difficult to express therapeutic protein	
3950688	2014	2	DICE, an efficient system for iterative genomic editing in human pluripotent stem cells	24304893
3905694	2013	1	Targeting Low-DruggabilityBromodomains: FragmentBased Screening and Inhibitor Design against the BAZ2B Bromodomain	24304323
3862513	2013	1	22q11 deletion syndrome: a review of the neuropsychiatric features and their neurobiological basis	24353423
3853650	2013	2	Differentially Expressed Transcripts and Dysregulated Signaling Pathways and Networks in African American Breast Cancer	24324792
3853331	2013	3	Kr&#xFC;ppel-Like Factor 6 Rendered Rat Schwann Cell More Sensitive to Apoptosis via Upregulating FAS Expression	24324791
3851762	2013	6	Spaceflight Enhances Cell Aggregation and Random Budding in <italic>Candida albicans</italic>	24324620
3851307	2013	1	Transcriptional Activation of <italic>Mina</italic> by Sp1/3 Factors	24324617
4222114	2013	1	The coding region of the UFGT gene is a source of diagnostic SNP markers that allow single-locus DNA genotyping for the assessment of cultivar identity and ancestry in grapevine (<italic>Vitis vinifera</italic> L.)	24298902
3929866	2014	1	CD44s signals the acquisition of the mesenchymal phenotype required for anchorage-independent cell survival in hepatocellular carcinoma	24300972
3909616	2013	2	Application of array comparative genomic hybridization in 256 patients with developmental delay or intellectual disability	24297458
3866720	2013	1	ALS and Oxidative Stress: The Neurovascular Scenario	24367722
3849299	2013	1	Fingolimod (FTY720) Stimulates Ca<sup>2+</sup>/Calcineurin Signaling in Fission Yeast	24312601
3849172	2013	1	Converting a Microarray Signature into a Diagnostic Test: A Trial of Custom 74 Gene Array for Clarification and Prediction the Prognosis of Gastric Cancer	24312559
3849048	2013	1	Diet-Induced Over-Expression of Flightless-I Protein and Its Relation to Flightlessness in Mediterranean Fruit Fly, <italic>Ceratitis capitata</italic>	24312525
3848981	2013	1	TRAF4 Is a Novel Phosphoinositide-Binding Protein Modulating Tight Junctions and Favoring Cell Migration	24311986
3847665	2013	4	Searching for the Achilles Heel of FOXP3	24350059
3847369	2013	1	Epigenetic alteration and microRNA dysregulation in cancer	24348513
4175919	2013	1	PARP inhibitors: current status and implications for anticancer therapeutics	24289880
3935273	2013	1	The N-terminal 33 amino acid domain of Siva-1 is sufficient for nuclear localization	24345910
3925732	2014	3	Protein arginine methylation of non-histone proteins and its role in diseases	24296620
4219604	2013	4	C-terminal in Sp1-like artificial zinc-finger proteins plays crucial roles in determining their DNA binding affinity	24289163
4175098	2013	1	Genetic analyses of bone morphogenetic protein 2, 4 and 7 in congenital combined pituitary hormone deficiency	24289245
4046715	2013	2	Genome-wide analysis of coordinated transcript abundance during seed development in different <italic>Brassica rapa</italic> morphotypes	24289287
4046665	2013	1	Morphogenesis-regulated localization of protein kinase A to genomic sites in <italic>Candida albicans</italic>	24289325
4006279	2013	3		24803843
3924246	2013	1	Mutations in PRKN and SNCA Genes Important for the Progress of Parkinson&#x2019;s Disease	24532983
3869441	2013	15	Three Nonsynonymous Single Nucleotide Polymorphisms in the <italic>RhitH</italic> Gene Cause Reduction of the Repression Activity That Leads to Upregulation of M-LPH, a Participant in Mitochondrial Function	24380054
3855043	2013	2	ChIP-Seq Data Mining: Remarkable Differences in NRSF/REST Target Genes between Human ESC and ESC-Derived Neurons	24324330
3965099	2014	1	iPfam: a database of protein family and domain interactions found in the Protein Data Bank	24297255
3965063	2014	1	NECTAR: a database of codon-centric missense variant annotations	24297257
3960187	2013	11	Kr&#xFC;ppel-like factors in cancer progression: three fingers on the steering wheel	24429391
3870206	2013	1	Analysis of Serum Zinc and Copper Concentrations in Hair Loss	24371385
3843684	2013	1	Targeting of Herpes Simplex Virus 1 Thymidine Kinase Gene Sequences into the OCT4 Locus of Human Induced Pluripotent Stem Cells	24312266
3936775	2014	29	Differential contribution of basic residues to HIV-1 nucleocapsid protein&#x2019;s nucleic acid chaperone function and retroviral replication	24293648
3855715	2013	4	Two high-resolution structures of the human E3 ubiquitin ligase Siah1	24316825
3851254	2013	1	Mast cell deficiency results in the accumulation of preadipocytes in adipose tissue in both obese and non-obese mice<sup><xref ref-type="fn" rid="d32e438">&#x2606;</xref></sup>	24319653
3940870	2013	1	Targeting <italic>Plasmodium</italic> phosphatidylinositol 4-kinase to eliminate malaria	24284631
3905469	2013	1	Chronic ammonia exposure does not influence hepatic gene expression in growing pigs	24280072
3868161	2013	5	RhoB controls coordination of adult angiogenesis and lymphangiogenesis following injury by regulating VEZF1-mediated transcription	24280686
3863503	2013	1	Making Sense in Antisense: Therapeutic Potential of Noncoding RNAs in Diabetes-Induced Vascular Dysfunction	24369540
3841914	2013	1	Beyond DNA Repair: Additional Functions of PARP-1 in Cancer	24350055
4219345	2013	6	BORIS/CTCFL is an RNA-binding protein that associates with polysomes	24279897
3936737	2014	1	YY1 DNA binding and interaction with YAF2 is essential for Polycomb recruitment	24285299
3887531	2013	1	Generation of a Useful <italic>roX1</italic> Allele by Targeted Gene Conversion	24281425
3840353	2013	1	Paracrine Mechanisms Involved in the Control of Early Stages of Mammalian Spermatogenesis	24324457
4222839	2013	7	Characterization and co-expression analysis of WRKY orthologs involved in responses to multiple abiotic stresses in Pak-choi (Brassica campestris ssp. chinensis)	24267479
4046746	2013	4	De novo characterization of the <italic>Anthurium</italic> transcriptome and analysis of its digital gene expression under cold stress	24267953
3840013	2013	18	Homeotic Gene <italic>teashirt</italic> (<italic>tsh</italic>) Has a Neuroprotective Function in Amyloid-Beta 42 Mediated Neurodegeneration	24282556
3839968	2013	2	Effects of Highly Conserved Major Histocompatibility Complex (MHC) Extended Haplotypes on Iron and Low CD8<sup>+</sup> T Lymphocyte Phenotypes in <italic>HFE</italic> C282Y Homozygous Hemochromatosis Patients from Three Geographically Distant Areas	24282517
3839893	2013	1	Feeding Low or Pharmacological Concentrations of Zinc Oxide Changes the Hepatic Proteome Profiles in Weaned Piglets	24282572
3839595	2013	2	Multidrug resistance in chronic myeloid leukaemia: how much can we learn from MDR&#x2013;CML cell lines?	24070327
4066330	2013	1	GEF-H1 controls microtubule-dependent sensing of nucleic acids for antiviral host defenses	24270516
3923317	2013	1	The human cap-binding complex is functionally connected to the nuclear RNA exosome	24270879
3882106	2013	1	The KCTD family of proteins: structure, function, disease relevance	24268103
3857736	2013	1	Polymorphism of the Transferrin Gene in Eye Diseases: Keratoconus and Fuchs Endothelial Corneal Dystrophy	24350254
3850975	2013	1	Whole-exome sequencing identifies a novel <italic>ALMS1</italic> mutation (p.Q2051X) in two Japanese brothers with Alstr&#xF6;m syndrome	24319333
4046828	2013	4	Transcriptome profiling of fruit development and maturation in Chinese white pear (<italic>Pyrus bretschneideri</italic> Rehd)	24267665
3973948	2013	3	<italic>ZFP91</italic>&#x2014;A Newly Described Gene Potentially Involved in Prostate Pathology	24272675
4222868	2013	1	Bidirectional promoters in seed development and related hormone/stress responses	24261334
4222586	2013	1	THOC5, a member of the mRNA export complex, contributes to processing of a subset of wingless/integrated (Wnt) target mRNAs and integrity of the gut epithelial barrier	24267292
4222490	2013	2	The Kr&#xFC;ppel-like factor 2 and Kr&#xFC;ppel-like factor 4 genes interact to maintain endothelial integrity in mouse embryonic vasculogenesis	24261709
3965123	2014	1	OnTheFly: a database of <italic>Drosophila melanogaster</italic> transcription factors and their binding sites	24271386
3909251	2013	1	Transcriptional regulation of early embryo development in the model legume <italic>Medicago truncatula</italic>	24258241
3856421	2013	1	Development of Hematopoietic Stem Cell Based Gene Therapy for HIV-1 Infection: Considerations for Proof of Concept Studies and Translation to Standard Medical Practice	24284880
3842794	2013	2	A cure for AIDS: a matter of timing?	24267982
3838410	2013	1	The MicroRNAome of Pregnancy: Deciphering miRNA Networks at the Maternal-Fetal Interface	24278102
3838408	2013	1	Studies on the Expression of Sesquiterpene Synthases Using Promoter-&#x3B2;-Glucuronidase Fusions in Transgenic <italic>Artemisia annua</italic> L	24278301
3837297	2013	1	Peroxisome deficient invertebrate and vertebrate animal models	24319432
4228047	2013	1	PrimPol Bypasses UV Photoproducts during Eukaryotic Chromosomal DNA Replication	24267451
4184756	2013	2	A novel <italic>GATA6</italic> mutation in a child with congenital heart malformation and neonatal diabetes	25356219
4046650	2013	3	A tandem array of <italic>CBF</italic>/<italic>DREB1</italic> genes is located in a major freezing tolerance QTL region on <italic>Medicago truncatula</italic> chromosome 6	24261852
3917239	2014	1	Beyond the zebrafish: diverse fish species for modeling human disease	24271780
3898837	2013	1	PPL2 Translesion Polymerase Is Essential for the Completion of Chromosomal DNA Replication in the African Trypanosome	24267450
3837686	2013	1	<italic>De novo</italic> Assembly and Characterization of the Global Transcriptome for <italic>Rhyacionia leptotubula</italic> Using Illumina Paired-End Sequencing	24278383
3836977	2013	1	Discovery of Genes Related to Witches Broom Disease in <italic>Paulownia tomentosa &#xD7; Paulownia fortunei</italic> by a <italic>De Novo</italic> Assembled Transcriptome	24278262
3836776	2013	1	Combined miRNA and mRNA Signature Identifies Key Molecular Players and Pathways Involved in Chikungunya Virus Infection in Human Cells	24278205
3836774	2013	3	<italic>Prdm6</italic> Is Essential for Cardiovascular Development <italic>In Vivo</italic>	24278461
3836728	2013	1	A Unique SUMO-2-Interacting Motif within LANA Is Essential for KSHV Latency	24278015
3836709	2013	2	DUX4 Binding to Retroelements Creates Promoters That Are Active in FSHD Muscle and Testis	24278031
3836704	2013	5	Systematic Analysis of Compositional Order of Proteins Reveals New Characteristics of Biological Functions and a Universal Correlate of Macroevolution	24278003
3836020	2013	1	Trophoblasts, invasion, and microRNA	24312123
5396089	2014	1	Role of class III phosphatidylinositol 3-kinase during programmed nuclear death of <italic>Tetrahymena thermophila</italic>	24280724
3914424	2013	1	A comparative hidden Markov model analysis pipeline identifies proteins characteristic of cereal-infecting fungi	24252298
3874653	2013	2	Isolation of a novel mutant gene for soil-surface rooting in rice (<italic>Oryza sativa</italic> L.)	24280269
3868494	2014	1	<italic>Pthlh</italic>, a promising cancer modifier gene in rat tongue carcinogenesis	24253735
3856098	2013	1	New Insights into Functional Roles of the Polypyrimidine Tract-Binding Protein	24264039
3855098	2013	2	Computational Identification of MicroRNAs from the Expressed Sequence Tags of Toxic Dinoflagellate <italic>Alexandrium Tamarense</italic>	24324323
3854669	2013	1	Genome Wide Association Study (GWAS) of Chagas Cardiomyopathy in <italic>Trypanosoma cruzi</italic> Seropositive Subjects	24324551
3840625	2013	1	<italic>De novo</italic> assembly and characterization of tissue specific transcriptomes in the emerald notothen, <italic>Trematomus bernacchii</italic>	24252228
3835895	2013	1	Mining Genes Involved in Insecticide Resistance of <italic>Liposcelis bostrychophila</italic> Badonnel by Transcriptome and Expression Profile Analysis	24278202
3835668	2013	7	Targeting of Arenavirus RNA Synthesis by a Carboxamide-Derivatized Aromatic Disulfide with Virucidal Activity	24278404
3835424	2013	3	Constitutive Function of the Ikaros Transcription Factor in Primary Leukemia Cells from Pediatric Newly Diagnosed High-Risk and Relapsed B-precursor ALL Patients	24278314
3835326	2013	1	rs929387 of <italic>GLI3</italic> Is Involved in Tooth Agenesis in Chinese Han Population	24278334
3835161	2013	1	Implantable fiber-optic interface for parallel multisite long-term optical dynamic brain interrogation in freely moving mice	24253232
3834235	2013	2	miR-9: a versatile regulator of neurogenesis	24312010
4020274	2014	1	H3K4 demethylase activities repress proliferative and postmitotic aging	24134677
3887298	2014	1	Fucosylated TGF-<italic>&#x3B2;</italic> receptors transduces a signal for epithelial&#x2013;mesenchymal transition in colorectal cancer cells	24253505
3870246	2013	1	Phage &#x3D5;C2 Mediates Transduction of Tn<italic>6215</italic>, Encoding Erythromycin Resistance, between <italic>Clostridium difficile</italic> Strains	24255122
3857879	2013	1	Long noncoding RNA-based chromatin control of germ cell differentiation: a yeast perspective	24249577
3856090	2013	2	Identification of Novel Pepper Genes Involved in Bax- or INF1-Mediated Cell Death Responses by High-Throughput Virus-Induced Gene Silencing	24256816
3855497	2013	1	Chromatin-associated ncRNA activities	24249576
3834075	2013	2	Transcriptome Analysis of Medicinal Plant <italic>Salvia miltiorrhiza</italic> and Identification of Genes Related to Tanshinone Biosynthesis	24260395
3834034	2013	2	Effects on Transcriptional Regulation and Lipid Droplet Characteristics in the Liver of Female Juvenile Pigs after Early Postnatal Feed Restriction and Refeeding Are Dependent on Birth Weight	24260100
3833980	2013	3	Multi-TGDR: A Regularization Method for Multi-Class Classification in Microarray Experiments	24260109
4053454	2014	1	Differentially methylated regions in maternal and paternal uniparental disomy for chromosome 7	24247273
3991373	2013	1	Production of Apolipoprotein C-III Knockout Rabbits using Zinc Finger Nucleases	24301055
3856087	2013	1	Genes Responsive to Low-Intensity Pulsed Ultrasound in MC3T3-E1 Preosteoblast Cells	24252911
3847915	2013	1	3-M syndrome: a growth disorder associated with <italic>IGF2</italic> silencing	24148222
3840609	2013	2	A systems biology approach using metabolomic data reveals genes and pathways interacting to modulate divergent growth in cattle	24246134
3832936	2013	2	Concurrent loss of <italic>Ezh2</italic> and <italic>Tet2</italic> cooperates in the pathogenesis of myelodysplastic disorders	24218139
3832601	2013	2	RNA Polyadenylation Sites on the Genomes of Microorganisms, Animals, and Plants	24260238
3832591	2013	1	A Genome-Wide Screen Identifies Yeast Genes Required for Tolerance to Technical Toxaphene, an Organochlorinated Pesticide Mixture	24260565
3832541	2013	3	Using Typed Dependencies to Study and Recognise Conceptualisation Zones in Biomedical Literature	24260252
3832365	2013	1	SUMOylation Is Required for Optimal TRAF3 Signaling Capacity	24260396
3832364	2013	1	Protective Properties of Radio-Chemoresistant Glioblastoma Stem Cell Clones Are Associated with Metabolic Adaptation to Reduced Glucose Dependence	24260384
3831583	2013	2	The man behind the DNA fingerprints: an interview with Professor Sir Alec Jeffreys	24245655
3847961	2013	1	DeGNServer: Deciphering Genome-Scale Gene Networks through High Performance Reverse Engineering Analysis	24328032
4253125	2014	1	Wilms&#x2019; Tumour 1 (WT1) peptide vaccination in patients with acute myeloid leukaemia induces short-lived WT1-specific immune responses	24422723
4046745	2013	1	The planarian regeneration transcriptome reveals a shared but temporally shifted regulatory program between opposing head and tail scenarios	24238224
3936767	2014	1	Molecular recognition by the KIX domain and its role in gene regulation	24253305
3936734	2014	2	Protein&#x2013;DNA binding: complexities and multi-protein codes	24243859
3833184	2013	2	Molecular adaptation of telomere associated genes in mammals	24237966
3828524	2013	1	CD40-Mediated Activation of the NF-&#x3BA;B2 Pathway	24298274
3826992	2013	2	A deubiquitinase negatively regulates retro-translocation of nonubiquitinated substrates	24068323
4715152	2013	6	Role of WWOX and NF-&#x3BA;B in lung cancer progression	27234396
4225707	2013	3	Spliceosomal introns in the 5&#x2032; untranslated region of plant BTL RING-H2 ubiquitin ligases are evolutionary conserved and required for gene expression	24228887
3936768	2014	4	Transcription factor abundance controlled by an auto-regulatory mechanism involving a transcription start site switch	24234445
3932166	2013	1	Human pluripotent stem cell models of autism spectrum disorder: emerging frontiers, opportunities, and challenges towards neuronal networks in a dish	24232378
3858113	2013	1	iTRAQ-Based Proteomic Analysis of Polyploid Giant Cancer Cells and Budding Progeny Cells Reveals Several Distinct Pathways for Ovarian Cancer Development	24348907
3856413	2013	13	Newer Gene Editing Technologies toward HIV Gene Therapy	24284874
3848341	2013	4	PLZF Expression during Colorectal Cancer Development and in Normal Colorectal Mucosa according to Body Size, as Marker of Colorectal Cancer Risk	24348178
3840628	2013	1	Analysis of Sry duplications on the Rattus norvegicus Y-chromosome	24228692
3833182	2013	2	Wilms&#x2019; tumour suppressor gene 1 (WT1) is involved in the carcinogenesis of Lung cancer through interaction with PI3K/Akt pathway	24228711
3828360	2013	1	Genome-Wide Expression Profiling of Complex Regional Pain Syndrome	24244504
3828355	2013	3	A Functional Genome-Wide <italic>In Vivo</italic> Screen Identifies New Regulators of Signalling Pathways during Early <italic>Xenopus</italic> Embryogenesis	24244509
3828346	2013	1	Dynamic QTL Analysis and Candidate Gene Mapping for Waterlogging Tolerance at Maize Seedling Stage	24244474
3828332	2013	1	Discovering Transcription and Splicing Networks in Myelodysplastic Syndromes	24244432
3828261	2013	1	Triptolide Induces Growth Inhibition and Apoptosis of Human Laryngocarcinoma Cells by Enhancing p53 Activities and Suppressing E6-Mediated p53 Degradation	24244715
3828259	2013	1	microRNA-100 Targets SMRT/NCOR2, Reduces Proliferation, and Improves Survival in Glioblastoma Animal Models 	24244722
3827541	2013	1	Bloodstream form pre-adaptation to the tsetse fly in <italic>Trypanosoma brucei</italic>	24294594
3845405	2013	1	Sex Hormone Receptor Repertoire in Breast Cancer	24324894
3831054	2013	1	Stress susceptibility-specific phenotype associated with different hippocampal transcriptomic responses to chronic tricyclic antidepressant treatment in mice	24225037
3827449	2013	1	Quantifying Cancer Absolute Risk and Cancer Mortality in the Presence of Competing Events after a Myotonic Dystrophy Diagnosis	24236163
