pmid	year	journal	title
26499245	2015	Proc. Natl. Acad. Sci. U.S.A.	Chromatin extrusion explains key features of loop and domain formation in wild-type and engineered genomes.
26499077	2015	Biochem. Biophys. Res. Commun.	Decreased RECQL5 correlated with disease progression of osteosarcoma.
26498861	2015	Sci Rep	High-throughput genotyping of CRISPR/Cas9-mediated mutants using fluorescent PCR-capillary gel electrophoresis.
26498723	2015	Infect. Genet. Evol.	The effect of Mycobacterium tuberculosis CRISPR-associated Cas2 (Rv2816c) on stress response genes expression, morphology and macrophage survival of Mycobacterium smegmatis.
26497147	2015	G3 (Bethesda)	Examination of Endogenous Rotund Expression and Function in Developing Drosophila Olfactory System Using CRISPR-Cas9-Mediated Protein Tagging.
26496759	2015	Yi Chuan	Development of a graphical user interface for sgRNAcas9 and its application.
26496757	2015	Yi Chuan	Highly efficient CRISPR/Cas9-mediated targeted mutagenesis of multiple genes in Populus.
26496755	2015	Yi Chuan	Generation of site-specific mutant mice using the CRISPR/Cas9 system.
26496754	2015	Yi Chuan	From gene editing to genome reconstitution: evolving techniques in yeast.
26496753	2015	Yi Chuan	CRISPR/Cas9 genome editing technique and its application in site-directed genome modification of animals.
26496752	2015	Yi Chuan	Progress of application and off-target effects of CRISPR/Cas9.
26496751	2015	Yi Chuan	DNA fragment editing of genomes by CRISPR/Cas9.
26496750	2015	Yi Chuan	Use of genome editing tools in human stem cell-based disease modeling and precision medicine.
26496749	2015	Yi Chuan	The molecular mechanism of CRISPR/Cas9 system and its application in gene therapy of human diseases.
26496748	2015	Yi Chuan	Research progress of genome editing and derivative technologies in plants.
26495836	2015	PLoS ONE	Inhibition of HIV-1 Viral Infection by an Engineered CRISPR Csy4 RNA Endoribonuclease.
26493500	2015	Nat Commun	Modelling kidney disease with CRISPR-mutant kidney organoids derived from human pluripotent epiblast spheroids.
26493208	2015	BMC Genomics	DECKO: Single-oligo, dual-CRISPR deletion of genomic elements including long non-coding RNAs.
26494554	2015	Cancer Gene Ther.	CRISPR/Cas9: molecular tool for gene therapy to target genome and epigenome in the treatment of lung cancer.
26494050	2015	Nat. Rev. Immunol.	Resistance and tolerance to foreign elements by prokaryotic immune systems - curating the genome.
26492140	2015	Nat Protoc	Efficient delivery of nuclease proteins for genome editing in human stem cells and primary cells.
26492136	2015	Nat Protoc	Using the GEMM-ESC strategy to study gene function in mouse models.
26491539	2015	Mol Autism	CRISPR/Cas9-mediated heterozygous knockout of the autism gene CHD8 and characterization of its transcriptional networks in neurodevelopment.
26490399	2015	Nat. Rev. Mol. Cell Biol.	Plant cell biology: CRISPR-Cas protection from plant viruses.
26489866	2015	MBio	The human skin double-stranded DNA virome: topographical and temporal diversity, genetic enrichment, and dynamic associations with the host microbiome.
26482929	2015	J. Pathol.	Animal and cellular models of human disease.
26482793	2015	Genetics	Targeted Chromosomal Translocations and Essential Gene Knockout Using CRISPR/Cas9 Technology in Caenorhabditis elegans.
26482477	2015	Plant Mol. Biol.	Identification of a regulatory element responsible for salt induction of rice OsRAV2 through ex situ and in situ promoter analysis.
26481349	2015	Nucleic Acids Res.	CRISPR-CAS9 D10A nickase target-specific fluorescent labeling of double strand DNA for whole genome mapping and structural variation analysis.
26481100	2015	Sci Rep	Genome editing of CXCR4 by CRISPR/cas9 confers cells resistant to HIV-1 infection.
26480827	2015	Nat. Rev. Genet.	Functional genomics: A novel CRISPR-Cas system for easier genome editing?
26480473	2015	Nat. Methods	DNA-binding-domain fusions enhance the targeting range and precision of Cas9.
26479970	2015	GM Crops Food	CRISPR/Cas mutagenesis of soybean and Medicago truncatula using a new web-tool and a modified Cas9 enzyme.
26479191	2015	Nat. Biotechnol.	DNA-free genome editing in plants with preassembled CRISPR-Cas9 ribonucleoproteins.
26478180	2015	Cell	Structural and Mechanistic Basis of PAM-Dependent Spacer Acquisition in CRISPR-Cas Systems.
26476415	2015	Cancer Lett.	Cytoprotective role of autophagy against BH3 mimetic gossypol in ATG5 knockout cells generated by CRISPR-Cas9 endonuclease.
26476375	2015	Antiviral Res.	Targeting hepatitis B virus cccDNA using CRISPR/Cas9.
26475194	2015	Plant Sci.	CRISPR/Cas9-mediated genome editing and gene replacement in plants: Transitioning from lab to field.
26474066	2015	Mol. Cell	DNase H Activity of Neisseria meningitidis Cas9.
26473830	2015	Int J Mol Sci	Homologous Recombination-Independent Large Gene Cassette Knock-in in CHO Cells Using TALEN and MMEJ-Directed Donor Plasmids.
26473617	2015	Elife	An internal promoter underlies the difference in disease severity between N- and C-terminal truncation mutations of Titin in zebrafish.
26473063	2015	Mil Med Res	A double-edged sword: CRISPR-Cas9 is emerging as a revolutionary technique for genome editing.
26472758	2015	Science	Identification and characterization of essential genes in the human genome.
26471004	2015	Biotechnol J	Inactivation of GDP-fucose transporter gene (Slc35c1) in CHO cells by ZFNs, TALENs and CRISPR-Cas9 for production of fucose-free antibodies.
26470680	2015	Transl Res	Advances in therapeutic CRISPR/Cas9 genome editing.
26469023	2015	Nature	Where in the world could the first CRISPR baby be born?
26467477	2015	Nucleic Acids Res.	Harnessing Type I and Type III CRISPR-Cas systems for genome editing.
26465632	2015	PLoS ONE	Complete Genome Sequence of Thermus aquaticus Y51MC23.
26464492	2015	Hum. Mol. Genet.	CRISPR/Cas9-mediated Dax1 knockout in the monkey recapitulates human AHC-HH.
26463376	2015	Methods Mol. Biol.	Transcriptional Regulation with CRISPR/Cas9 Effectors in Mammalian Cells.
26463009	2015	Sci Rep	The no-SCAR (Scarless Cas9 Assisted Recombineering) system for genome editing in Escherichia coli.
26460902	2015	Biotechnol. Bioeng.	Current and future prospects for CRISPR-based tools in bacteria.
26460346	2015	Nat. Rev. Genet.	Microbial genetics: Phages' box of tricks for CRISPR.
26460008	2015	Proc. Natl. Acad. Sci. U.S.A.	Dishevelled attenuates the repelling activity of Wnt signaling during neurite outgrowth in Caenorhabditis elegans.
26459886	2015	FEMS Microbiol. Lett.	Novel genetic markers define a subgroup of pathogenic Escherichia coli strains belonging to the B2 phylogenetic group.
26459633	2015	J Mol Cell Biol	Generation of gene-target dogs using CRISPR/Cas9 system.
26458548	2015	BioTechniques	Highly efficient CRISPR/HDR-mediated knock-in for mouse embryonic stem cells and zygotes.
26458334	2015	Sci Rep	Junb controls lymphatic vascular development in zebrafish via miR-182.
26457510	2015	Acta Crystallogr F Struct Biol Commun	Purification, crystallization, crystallographic analysis and phasing of the CRISPR-associated protein Csm2 from Thermotoga maritima.
26456927	2015	Nat. Rev. Microbiol.	Viral infection: Phages' box of tricks for CRISPR.
26456817	2015	Cell Rep	A Scalable Genome-Editing-Based Approach for Mapping Multiprotein Complexes in Human Cells.
26456528	2015	Science	Genome-wide inactivation of porcine endogenous retroviruses (PERVs).
26456390	2015	Genes Cells	Disruption of MeCP2 attenuates circadian rhythm in CRISPR/Cas9-based Rett syndrome model mouse.
26456059	2015	Free Radic. Biol. Med.	Autophagy protects intestinal epithelial cells against deoxynivalenol toxicity by alleviating oxidative stress via IKK signaling pathway.
26455417	2015	Infect. Genet. Evol.	Genomic comparison between pathogenic Streptococcus agalactiae isolated from Nile tilapia in Thailand and fish-derived ST7 strains.
26454650	2015	Transgenic Res.	Efficient gene-targeting in rat embryonic stem cells by CRISPR/Cas and generation of human kynurenine aminotransferase II (KAT II) knock-in rat.
26453843	2015	Curr Issues Mol Biol	Keeping CRISPR/Cas on-Target.
26451892	2015	ACS Synth Biol	Targeted Large-Scale Deletion of Bacterial Genomes Using CRISPR-Nickases.
26451425	2015	Nat. Methods	Engineering Cas9.
26450575	2015	EMBO Rep.	No time to waste--the ethical challenges created by CRISPR: CRISPR/Cas, being an efficient, simple, and cheap technology to edit the genome of any organism, raises many ethical and regulatory issues beyond the use to manipulate human germ line cells.
26450012	2015	Sci Rep	A geminivirus-based guide RNA delivery system for CRISPR/Cas9 mediated plant genome editing.
26449883	2015	Mol. Ther.	CRISPR-mediated Genome Editing Restores Dystrophin Expression and Function in mdx Mice.
26449676	2015	Environ Sci Pollut Res Int	Improved traceability of Shiga-toxin-producing Escherichia coli using CRISPRs for detection and typing.
26448933	2015	Biomed Res Int	Efficient Mitochondrial Genome Editing by CRISPR/Cas9.
26448078	2015	Nat. Biotechnol.	Gene drive overdrive.
26446995	2015	Nucleic Acids Res.	An autoregulatory enhancer controls mammary-specific STAT5 functions.
26446984	2015	J. Pathol.	Genetically modified pig models for neurodegenerative disorders.
26446710	2015	Sci Rep	Synthesis of an arrayed sgRNA library targeting the human genome.
26444151	2015	J. Food Sci.	CRISPR-Based Technologies and the Future of Food Science.
26443637	2015	Development	Cell type-specific translational repression of Cyclin B during meiosis in males.
26443462	2015	MBio	Erratum for Boudry et al., function of the CRISPR-Cas system of the human pathogen Clostridium difficile.
26443227	2015	Methods Mol. Biol.	Designer Nuclease-Mediated Generation of Knockout THP1 Cells.
26443210	2015	Methods Mol. Biol.	TAL Effector DNA-Binding Principles and Specificity.
26443083	2015	Blood Rev.	Fishing the targets of myeloid malignancies in the era of next generation sequencing.
26442986	2015	Hum. Mutat.	Efficient Generation of Gene-Modified Pigs Harboring Precise Orthologous Human Mutation via CRISPR/Cas9-Induced Homology-Directed Repair in Zygotes.
26442875	2015	Sci Rep	Homology-directed repair in rodent zygotes using Cas9 and TALEN engineered proteins.
26442115	2015	Front Genet	A new age in functional genomics using CRISPR/Cas9 in arrayed library screening.
26440889	2015	Cell Rep	Reversion of FMR1 Methylation and Silencing by Editing the Triplet Repeats in Fragile X iPSC-Derived Neurons.
26440702	2015	Trends Immunol.	Efficient Gene Editing in Primary Human T Cells.
26439881	2015	Environ. Microbiol.	Novel viral genomes identified from six metagenomes reveal wide distribution of archaeal viruses and high viral diversity in terrestrial hot springs.
26438836	2015	Proc. Natl. Acad. Sci. U.S.A.	Mutation of the ER retention receptor KDELR1 leads to cell-intrinsic lymphopenia and a failure to control chronic viral infection.
26438539	2015	Nucleic Acids Res.	CRISPRz: a database of zebrafish validated sgRNAs.
26437403	2015	Int J Mol Sci	Genome Editing Using Mammalian Haploid Cells.
26436575	2015	Nat. Biotechnol.	Orthogonal gene knockout and activation with a catalytically active Cas9 nuclease.
26436435	2015	J Vis Exp	Microperfusion Technique to Investigate Regulation of Microvessel Permeability in Rat Mesentery.
26435409	2015	Mol. Ther.	Modeling Human Bone Marrow Failure Syndromes Using Pluripotent Stem Cells and Genome Engineering.
26434948	2015	Biochim. Biophys. Acta	CRISPR/Cas9 system as an innovative genetic engineering tool: Enhancements in sequence specificity and delivery methods.
26433620	2015	Adv Biol Regul	Application of genome editing technologies to the study and treatment of hematological disease.
26432244	2015	Nature	CRISPR-Cas immunity in prokaryotes.
26432219	2015	Nature	Bacteria yield new gene cutter.
26432018	2015	Trends Mol Med	Modeling Disease In Vivo With CRISPR/Cas9.
26431563	2015	Curr. Top. Dev. Biol.	Mitochondrial Cell Death Pathways in Caenorhabiditis elegans.
26431038	2015	PLoS Pathog.	Disruption of Sphingolipid Biosynthesis Blocks Phagocytosis of Candida albicans.
26431037	2015	PLoS ONE	Antimicrobial Resistance and Molecular Investigation of H2S-Negative Salmonella enterica subsp. enterica serovar Choleraesuis Isolates in China.
26430568	2015	Worm	20 Years of unc-119 as a transgene marker.
26430154	2015	Genome Res.	Enabling functional genomics with genome engineering.
26430092	2015	Science	BIOLOGY. New proteins may expand, improve genome editing.
26429972	2015	Nucleic Acids Res.	Nuclear domain 'knock-in' screen for the evaluation and identification of small molecule enhancers of CRISPR-based genome editing.
26429889	2015	J. Med. Genet.	A human laterality disorder caused by a homozygous deleterious mutation in MMP21.
26428732	2015	J. Microbiol. Biotechnol.	Cell-Based Assay Design for High-Content Screening of Drug Candidates.
26427458	2015	Adv. Exp. Med. Biol.	Personalized Medicine: Cell and Gene Therapy Based on Patient-Specific iPSC-Derived Retinal Pigment Epithelium Cells.
26426478	2015	Elife	Hypocretin neuron-specific transcriptome profiling identifies the sleep modulator Kcnh4a.
26426199	2015	Autism Res	Human Inducible Pluripotent Stem Cells and Autism Spectrum Disorder: Emerging Technologies.
26426078	2015	J. Clin. Invest.	ZIC2-dependent OCT4 activation drives self-renewal of human liver cancer stem cells.
26426067	2015	Metabolites	Using Gene Essentiality and Synthetic Lethality Information to Correct Yeast and CHO Cell Genome-Scale Models.
26424800	2015	Mol. Biol. Cell	gp78 functions downstream of Hrd1 to promote degradation of misfolded proteins of the endoplasmic reticulum.
26423968	2015	Methods Mol. Biol.	Creating Genome Modifications in C. elegans Using the CRISPR/Cas9 System.
26423934	2015	Brain Res.	Reverse engineering human neurodegenerative disease using pluripotent stem cell technology.
26423589	2015	Curr Protoc Mol Biol	Genome Editing in Human Cells Using CRISPR/Cas Nucleases.
26423459	2015	Hum. Mol. Genet.	Use of the HPRT gene to study nuclease-induced DNA double-strand break repair.
26422227	2015	Cell	Cpf1 is a single RNA-guided endonuclease of a class 2 CRISPR-Cas system.
26419205	2015	J. Biotechnol.	Research of methods to detect genomic mutations induced by CRISPR/Cas systems.
26417609	2015	Mol Ther Methods Clin Dev	A marker-free system for highly efficient construction of vaccinia virus vectors using CRISPR Cas9.
26416877	2015	Mol. Cell. Biol.	Genomic Determinants of THAP11/ZNF143/HCFC1 Complex Recruitment to Chromatin.
26416847	2015	Hypertension	Generation of Hypertension-Associated STK39 Polymorphism Knockin Cell Lines With the Clustered Regularly Interspaced Short Palindromic Repeats/Cas9 System.
26416740	2015	Nature	Multiple mechanisms for CRISPR-Cas inhibition by anti-CRISPR proteins.
26415723	2015	Bioinformatics	ScreenBEAM: a novel meta-analysis algorithm for functional genomics screens via Bayesian hierarchical modeling.
26415554	2015	Nat Commun	Expanding the biotechnology potential of lactobacilli through comparative genomics of 213 strains and associated genera.
26414932	2015	Stem Cells Dev.	Human Induced Pluripotent Stem Cell NEUROG2 Dual Knockin Reporter Lines Generated by the CRISPR/Cas9 System.
26414877	2015	J. Pathol.	Engineering large animal models of human disease.
26414660	2015	ACS Synth Biol	Engineering Translational Activators with CRISPR-Cas System.
26413887	2015	Phytopathology	Characterization of Streptomycin Resistance in Isolates of Erwinia amylovora in California.
26413608	2015	J Nanosci Nanotechnol	CRISPR/Cas: A Faster and More Efficient Gene Editing System.
26413465	2015	Mol Metab	Dissecting diabetes/metabolic disease mechanisms using pluripotent stem cells and genome editing tools.
26411685	2015	Cell Rep	Chromatin Architecture of the Pitx2 Locus Requires CTCF- and Pitx2-Dependent Asymmetry that Mirrors Embryonic Gut Laterality.
26411613	2015	Trends Ecol. Evol. (Amst.)	Lamarckian Illusions.
26411555	2015	Protein Cell	Erratum to: Generation of cell-type-specific gene mutations by expressing the sgRNA of the CRISPR system from the RNA polymerase II promoters.
26411297	2015	Nat. Rev. Microbiol.	An updated evolutionary classification of CRISPR-Cas systems.
26408904	2015	Biochem. Biophys. Res. Commun.	CRISPR/Cas9-mediated mutagenesis of the RIN locus that regulates tomato fruit ripening.
26407033	2015	Annu. Rev. Genet.	From Genomics to Gene Therapy: Induced Pluripotent Stem Cells Meet Genome Editing.
26407032	2015	Annu. Rev. Genet.	Genetic Dissection of the Host Tropism of Human-Tropic Pathogens.
26406380	2015	Cell	SnapShot: CRISPR-RNA-guided adaptive immune systems.
26406377	2015	Cell	CDK7-dependent transcriptional addiction in triple-negative breast cancer.
26404606	2015	Genome Announc	Complete Genome Sequence of Bifidobacterium actinocoloniiforme Type Strain DSM 22766T, Isolated from Bumblebee Digestive Tracts.
26404258	2015	Int J Mol Sci	Single-Base Pair Genome Editing in Human Cells by Using Site-Specific Endonucleases.
26404236	2015	Int J Mol Sci	Applications of Engineered DNA-Binding Molecules Such as TAL Proteins and the CRISPR/Cas System in Biology Research.
26404154	2015	Methods Mol. Biol.	Selection and Validation of Spacer Sequences for CRISPR-Cas9 Genome Editing and Transcription Regulation in Bacteria.
26400094	2015	Development	Tracking and transforming neocortical progenitors by CRISPR/Cas9 gene targeting and piggyBac transposase lineage labeling.
26399789	2015	Nature	Power play.
26398194	2015	PLoS ONE	Comparative Analysis of the Orphan CRISPR2 Locus in 242 Enterococcus faecalis Strains.
26397828	2015	An. Acad. Bras. Cienc.	From Gene Targeting to Genome Editing: Transgenic animals applications and beyond.
26394455	2015	IEEE Pulse	The Genie Is Out of the Bottle.
26394009	2015	ISME J	Metagenomic reconstructions of bacterial CRISPR loci constrain population histories.
26390243	2015	Nat. Med.	Combined inhibition of BET family proteins and histone deacetylases as a potential epigenetics-based therapy for pancreatic ductal adenocarcinoma.
26390083	2015	ACS Synth Biol	Orthogonal Modular Gene Repression in Escherichia coli Using Engineered CRISPR/Cas9.
26389881	2015	Int J Mol Sci	CRISPR-Cas9: A Revolutionary Tool for Cancer Modelling.
26388942	2015	Epigenetics Chromatin	Strategies for precision modulation of gene expression by epigenome editing: an overview.
26387754	2015	Cell Stem Cell	ELABELA Is an Endogenous Growth Factor that Sustains hESC Self-Renewal via the PI3K/AKT Pathway.
26387643	2015	J Oral Microbiol	Comparative genomics and proteomics of 13 Porphyromonas gingivalis strains.
27858753	2015	J Neuromuscul Dis	Genome Editing Gene Therapy for Duchenne Muscular Dystrophy.
26384421	2015	Nucleic Acids Res.	Structure and specificity of the RNA-guided endonuclease Cas9 during DNA interrogation, target binding and cleavage.
26383982	2015	Zhongguo Fei Ai Za Zhi	[Application Progress of CRISPR/Cas9 System for Gene Editing in Tumor Research].
26382836	2015	Angew. Chem. Int. Ed. Engl.	CRISPR-Cas: From the Bacterial Adaptive Immune System to a Versatile Tool for Genome Engineering.
26382709	2015	Curr. Opin. Pediatr.	Mutations in the noncoding genome.
26381350	2015	Sci Rep	Highly efficient CRISPR/Cas9-mediated transgene knockin at the H11 locus in pigs.
26375504	2015	J. Surg. Res.	The fate of human platelets exposed to porcine renal endothelium: a single-pass model of platelet uptake in domestic and genetically modified porcine organs.
26375006	2015	Nature	BCL11A enhancer dissection by Cas9-mediated in situ saturating mutagenesis.
26375003	2015	Nature	Cleavage of GSDMD by inflammatory caspases determines pyroptotic cell death.
26370991	2015	Int J Mol Sci	Isolation of Specific Genomic Regions and Identification of Their Associated Molecules by Engineered DNA-Binding Molecule-Mediated Chromatin Immunoprecipitation (enChIP) Using the CRISPR System and TAL Proteins.
26370900	2015	Nat. Rev. Genet.	Using human genetics to make new medicines.
26370583	2015	RNA	FASTKD2 is an RNA-binding protein required for mitochondrial RNA processing and translation.
26370509	2015	Mol. Cell. Biol.	The New State of the Art: Cas9 for Gene Activation and Repression.
26370163	2015	J Proteomics	Comparative analysis of Staphylococcus epidermidis strains utilizing quantitative and cell surface shaving proteomics.
26369767	2015	Plant Biotechnol. J.	Designed nucleases for targeted genome editing.
26367008	2015	PLoS ONE	Correction: CRISPR MultiTargeter: A Web Tool to Find Common and Unique CRISPR Single Guide RNA Targets in a Set of Similar Sequences.
26366391	2015	Ann Transl Med	The CRISPR road: from bench to bedside on an RNA-guided path.
26365384	2015	Fungal Genet. Biol.	Genome editing in Ustilago maydis using the CRISPR-Cas system.
26364721	2015	FEBS Lett.	Primary processing of CRISPR RNA by the endonuclease Cas6 in Staphylococcus epidermidis.
26363124	2015	Curr. Opin. Microbiol.	Bacterial CRISPR: accomplishments and prospects.
26362987	2015	Appl. Environ. Microbiol.	Genome-wide RNA sequencing analysis of quorum sensing-controlled regulons in the plant-associated Burkholderia glumae PG1 strain.
26361997	2015	J. Gen. Virol.	Inhibition of hepatitis C virus RNA replication by ISG15 does not require its conjugation to protein substrates by the HERC5 E3 ligase.
26360626	2015	Plant Biotechnol. J.	Development of germ-line-specific CRISPR-Cas9 systems to improve the production of heritable gene modifications in Arabidopsis.
26360417	2015	PLoS ONE	CRISPR/Cas9 System as an Agent for Eliminating Polyomavirus JC Infection.
26359639	2015	J. Cell. Biochem.	Chd5 Regulates MuERV-L/MERVL Expression in Mouse Embryonic Stem Cells Via H3K27me3 Modification and Histone H3.1/H3.2.
26358917	2015	Int. J. Med. Microbiol.	Identification and characterization of episomal forms of integrative genomic islands in the genus Francisella.
26358729	2015	Bioinformatics	Cas-Designer: a web-based tool for choice of CRISPR-Cas9 target sites.
26358622	2015	Biotechnol. Lett.	Expression of Shewanella frigidimarina fatty acid metabolic genes in E. coli by CRISPR/cas9-coupled lambda Red recombineering.
26357840	2015	GM Crops Food	CRISPRing into the woods.
26355004	2015	Genome Res.	CETCh-seq: CRISPR epitope tagging ChIP-seq of DNA-binding proteins.
26354771	2015	RNA	Controlling mRNA stability and translation with the CRISPR endoribonuclease Csy4.
26354079	2015	Nat Commun	Outbred genome sequencing and CRISPR/Cas9 gene editing in butterflies.
26354037	2015	Sci Rep	Generation of gene-modified goats targeting MSTN and FGF5 via zygote injection of CRISPR/Cas9 system.
26352799	2015	Stem Cell Reports	Conditionally Stabilized dCas9 Activator for Controlling Gene Expression in Human Cell Reprogramming and Differentiation.
26352356	2015	Biomol Concepts	Sequence-specific DNA nicking endonucleases.
26350902	2015	Sci Signal	Identification of potential drug targets for tuberous sclerosis complex by synthetic screens combining CRISPR-based knockouts with RNAi.
26350264	2015	Clin. Cancer Res.	ROS-Induced CXCR4 Signaling Regulates Mantle Cell Lymphoma (MCL) Cell Survival and Drug Resistance in the Bone Marrow Microenvironment via Autophagy.
26350210	2015	Nucleic Acids Res.	Interference activity of a minimal Type I CRISPR-Cas system from Shewanella putrefaciens.
26348439	2015	Nat Commun	IRTKS negatively regulates antiviral immunity through PCBP2 sumoylation-mediated MAVS degradation.
26348330	2015	PLoS ONE	Cloning Should Be Simple: Escherichia coli DH5α-Mediated Assembly of Multiple DNA Fragments with Short End Homologies.
26348136	2015	J. Steroid Biochem. Mol. Biol.	Selective regulation of Mmp13 by 1,25(OH)2D3, PTH, and Osterix through distal enhancers.
26347503	2015	FEMS Yeast Res.	A toolbox of endogenous and heterologous nuclear localization sequences for the methylotrophic yeast Pichia pastoris.
26346620	2015	Sci Rep	Peri-implantation lethality in mice carrying megabase-scale deletion on 5qc3.3 is caused by Exoc1 null mutation.
26344802	2015	Ann. Intern. Med.	Calls for caution in genome engineering should be a model for similar dialogue on pandemic pathogen research.
26344044	2015	Nat. Methods	Cas9 gRNA engineering for genome editing, activation and repression.
26340938	2015	Mamm. Genome	Beyond knockouts: the International Knockout Mouse Consortium delivers modular and evolving tools for investigating mammalian genes.
26338188	2015	Genome Biol Evol	Differential Distribution of Type II CRISPR-Cas Systems in Agricultural and Nonagricultural Campylobacter coli and Campylobacter jejuni Isolates Correlates with Lack of Shared Environments.
26336974	2015	Mol. Ther.	Engineered Viruses as Genome Editing Devices.
26336800	2015	J Genet Genomics	Generation of B cell-deficient pigs by highly efficient CRISPR/Cas9-mediated gene targeting.
26336798	2015	J Genet Genomics	The application of CRISPR-Cas9 genome editing in Caenorhabditis elegans.
26334867	2015	Nat Protoc	Efficient genetic engineering of human intestinal organoids using electroporation.
26334116	2015	Sci Rep	CRISPR/Cas9 nickase-mediated disruption of hepatitis B virus open reading frame S and X.
26333688	2015	Genetics	A New Player in the Spermiogenesis Pathway of Caenorhabditis elegans.
26332156	2015	Eur. J. Immunol.	Potassium efflux fires the canon: Potassium efflux as a common trigger for canonical and noncanonical NLRP3 pathways.
26330515	2015	MBio	Function of the CRISPR-Cas System of the Human Pathogen Clostridium difficile.
26330261	2015	Handb Exp Pharmacol	Functional Genomics in Pharmaceutical Drug Discovery.
26327763	2015	World J. Gastroenterol.	Dual gRNAs guided CRISPR/Cas9 system inhibits hepatitis B virus replication.
26327282	2015	RNA Biol	Polymorphism of CRISPR shows separated natural groupings of Shigella subtypes and evidence of horizontal transfer of CRISPR.
26324940	2015	Proc. Natl. Acad. Sci. U.S.A.	CASFISH: CRISPR/Cas9-mediated in situ labeling of genomic loci in fixed cells.
26323217	2015	Sci Rep	Enhancing flavonoid production by systematically tuning the central metabolic pathways based on a CRISPR interference system in Escherichia coli.
26322839	2015	Nat. Methods	CRISPRscan: designing highly efficient sgRNAs for CRISPR-Cas9 targeting in vivo.
26322736	2015	Curr. Opin. Biotechnol.	Programmable genetic circuits for pathway engineering.
26321643	2015	Cell Rep	Modeling Human Severe Combined Immunodeficiency and Correction by CRISPR/Cas9-Enhanced Gene Targeting.
26320100	2015	Blood	EHMT1 and EHMT2 inhibition induces fetal hemoglobin expression.
26319641	2015	Med. Hypotheses	Transgenic DNA modules with pre-programmed self-destruction: Universal molecular devices to escape 'genetic litter' in gene and cell therapy.
26318449	2015	Appl. Microbiol. Biotechnol.	Highly efficient editing of the actinorhodin polyketide chain length factor gene in Streptomyces coelicolor M145 using CRISPR/Cas9-CodA(sm) combined system.
26318395	2015	Eukaryotic Cell	Development of the CRISPR/Cas9 System for Targeted Gene Disruption in Aspergillus fumigatus.
26318124	2015	Mutat. Res.	Efficient ligase 3-dependent microhomology-mediated end joining repair of DNA double-strand breaks in zebrafish embryos.
26317473	2015	Cell	Crystal Structure of Staphylococcus aureus Cas9.
26315423	2015	Science	Gene editing: Advising advice.
26311870	2015	J. Virol.	Knockout of cGAS and STING Rescues Virus Infection of Plasmid DNA-Transfected Cells.
26311854	2015	J. Clin. Microbiol.	It Is Not All about Single Nucleotide Polymorphisms: Comparison of Mobile Genetic Elements and Deletions in Listeria monocytogenes Genomes Links Cases of Hospital-Acquired Listeriosis to the Environmental Source.
26311282	2015	New Phytol.	An introduction to synthetic biology in plant systems: ERASynBio/OpenPlant summer school for early career researchers, September 2014.
26310746	2015	Nature	Biohackers gear up for genome editing.
26310292	2015	Angew. Chem. Int. Ed. Engl.	Self-assembled DNA nanoclews for the efficient delivery of CRISPR-Cas9 for genome editing.
26307031	2015	Genome Med	Pharmacological inhibition of DNA-PK stimulates Cas9-mediated genome editing.
26306493	2015	J. Cell. Sci.	ICA1L forms BAR-domain complexes with PICK1 and is crucial for acrosome formation in spermiogenesis.
26305800	2015	PLoS ONE	Efficient Generation of Myostatin Knock-Out Sheep Using CRISPR/Cas9 Technology and Microinjection into Zygotes.
26305040	2015	Yeast	New vectors for simple and streamlined CRISPR-Cas9 genome editing in Saccharomyces cerevisiae.
26304816	2015	Trends Parasitol.	Cryptosporidium: a first step toward tractability.
26300258	2015	Chembiochem	Pre-organized Guide RNA in the Cas9 Complex Is Ready for the Selection of Target Double-Stranded DNA.
26300005	2015	Oncogene	Spatiotemporal control of estrogen-responsive transcription in ERα-positive breast cancer cells.
26299970	2015	Cell Rep	Genomic DISC1 Disruption in hiPSCs Alters Wnt Signaling and Neural Cell Fate.
26299960	2015	Cell Rep	Functional Gene Correction for Cystic Fibrosis in Lung Epithelial Cells Generated from Patient iPSCs.
26297854	2015	Microbes Infect.	ESCCAR international congress on Rickettsia and other intracellular bacteria.
26297561	2015	Microbiology (Reading, Engl.)	Occurrence and activity of a type II CRISPR-Cas system in Lactobacillus gasseri.
26297141	2015	Plant Physiol.	A CRISPR/Cas9 Toolbox for Multiplexed Plant Genome Editing and Transcriptional Regulation.
26296798	2015	Mol Plant	The Intrinsically Disordered Protein BKI1 Is Essential for Inhibiting BRI1 Signaling in Plants.
26294375	2015	Expert Opin Drug Discov	Recent progress in the use of zebrafish for novel cardiac drug discovery.
26294350	2015	Int. J. Med. Microbiol.	Subtyping of the Legionella pneumophila &quot;Ulm&quot; outbreak strain using the CRISPR-Cas system.
26294043	2015	Plant Physiol.	Cas9-Guide RNA Directed Genome Editing in Soybean.
26293209	2015	Sci Rep	Efficient CRISPR/Cas9-mediated biallelic gene disruption and site-specific knockin after rapid selection of highly active sgRNAs in pigs.
26292218	2015	J. Biol. Chem.	Cleavage and cell adhesion properties of human epithelial cell adhesion molecule (HEPCAM).
26291965	2015	PLoS Genet.	Rhoptry Proteins ROP5 and ROP18 Are Major Murine Virulence Factors in Genetically Divergent South American Strains of Toxoplasma gondii.
26291065	2015	Methods	Optimization of a multiplex CRISPR/Cas system for use as an antiviral therapeutic.
